utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 6011, 123, 123, 123, 134, 3, 686, 2967, 123, 123, 123, 3, 7874, 123, 123, 123, 3, 7737, 7761, 5956, 5797, 1931, 3, 1913, 3158, 178, 2948, 5650, 5465, 3, 7286, 5518, 5797, 1931, 3, 5]","[2, 2047, 7215, 3, 5]","[2, 7357, 1931, 3, 5549, 1931, 5447, 3, 5]","[2, 5450, 5460, 270, 3097, 5956, 2769, 5488, 3, 5]","[2, 7315, 123, 123, 123, 3, 7936, 1931, 3, 5]",그랭... [SEP] 천천히 와 [SEP] 
"[2, 2047, 7215, 3, 5]","[2, 7357, 1931, 3, 5549, 1931, 5447, 3, 5]","[2, 5450, 5460, 270, 3097, 5956, 2769, 5488, 3, 5]","[2, 7315, 123, 123, 123, 3, 7936, 1931, 3, 5]","[2, 707, 3331, 3944, 199, 3, 1907, 4015, 1661, 3049, 5862, 3, 5]",니얼굴 ㅎ [SEP] 예압 슝우 얼굴 [SEP] 
"[2, 7357, 1931, 3, 5549, 1931, 5447, 3, 5]","[2, 5450, 5460, 270, 3097, 5956, 2769, 5488, 3, 5]","[2, 7315, 123, 123, 123, 3, 7936, 1931, 3, 5]","[2, 707, 3331, 3944, 199, 3, 1907, 4015, 1661, 3049, 5862, 3, 5]","[2, 7308, 5447, 3, 5]",뭐라는거야ㅋㅋ [SEP] 
"[2, 5450, 5460, 270, 3097, 5956, 2769, 5488, 3, 5]","[2, 7315, 123, 123, 123, 3, 7936, 1931, 3, 5]","[2, 707, 3331, 3944, 199, 3, 1907, 4015, 1661, 3049, 5862, 3, 5]","[2, 7308, 5447, 3, 5]","[2, 5452, 581, 536, 3073, 3, 584, 5452, 5466, 514, 3886, 2925, 3, 5]",진짜 너 나빠 [SEP] 넌 진짜 오늘 끄탔어 [SEP] 
"[2, 7315, 123, 123, 123, 3, 7936, 1931, 3, 5]","[2, 707, 3331, 3944, 199, 3, 1907, 4015, 1661, 3049, 5862, 3, 5]","[2, 7308, 5447, 3, 5]","[2, 5452, 581, 536, 3073, 3, 584, 5452, 5466, 514, 3886, 2925, 3, 5]","[2, 536, 5470, 1535, 3807, 3179, 3, 134, 134, 134, 134, 134, 3, 134, 134, 134, 134, 134, 3, 5506, 7869, 5489, 134, 3, 5699, 3159, 5645, 3, 5]",나 지금 상담실 [SEP] ????? [SEP] ??????????????????????????????????? [SEP] 내일 해커톤인데? [SEP] 뭐라했길래 [SEP] 
"[2, 707, 3331, 3944, 199, 3, 1907, 4015, 1661, 3049, 5862, 3, 5]","[2, 7308, 5447, 3, 5]","[2, 5452, 581, 536, 3073, 3, 584, 5452, 5466, 514, 3886, 2925, 3, 5]","[2, 536, 5470, 1535, 3807, 3179, 3, 134, 134, 134, 134, 134, 3, 134, 134, 134, 134, 134, 3, 5506, 7869, 5489, 134, 3, 5699, 3159, 5645, 3, 5]","[2, 5485, 1231, 3188, 3, 5]",그럼 모레 [SEP] 
"[2, 7308, 5447, 3, 5]","[2, 5452, 581, 536, 3073, 3, 584, 5452, 5466, 514, 3886, 2925, 3, 5]","[2, 536, 5470, 1535, 3807, 3179, 3, 134, 134, 134, 134, 134, 3, 134, 134, 134, 134, 134, 3, 5506, 7869, 5489, 134, 3, 5699, 3159, 5645, 3, 5]","[2, 5485, 1231, 3188, 3, 5]","[2, 1931, 2934, 3165, 3165, 3183, 6017, 3165, 3165, 3183, 2934, 3183, 5576, 3, 1535, 3807, 3179, 6123, 3, 5]",와아와와ㅗ오오와와ㅗ아ㅗ아ㅏ [SEP] 상담실이라고 [SEP] 
"[2, 5452, 581, 536, 3073, 3, 584, 5452, 5466, 514, 3886, 2925, 3, 5]","[2, 536, 5470, 1535, 3807, 3179, 3, 134, 134, 134, 134, 134, 3, 134, 134, 134, 134, 134, 3, 5506, 7869, 5489, 134, 3, 5699, 3159, 5645, 3, 5]","[2, 5485, 1231, 3188, 3, 5]","[2, 1931, 2934, 3165, 3165, 3183, 6017, 3165, 3165, 3183, 2934, 3183, 5576, 3, 1535, 3807, 3179, 6123, 3, 5]","[2, 5570, 6997, 3082, 3, 5]",아이 조용히해 [SEP] 
"[2, 536, 5470, 1535, 3807, 3179, 3, 134, 134, 134, 134, 134, 3, 134, 134, 134, 134, 134, 3, 5506, 7869, 5489, 134, 3, 5699, 3159, 5645, 3, 5]","[2, 5485, 1231, 3188, 3, 5]","[2, 1931, 2934, 3165, 3165, 3183, 6017, 3165, 3165, 3183, 2934, 3183, 5576, 3, 1535, 3807, 3179, 6123, 3, 5]","[2, 5570, 6997, 3082, 3, 5]","[2, 7004, 3237, 3173, 2934, 6910, 5841, 2936, 3241, 7377, 2977, 3241, 7301, 3173, 3, 1462, 6128, 2972, 3173, 3152, 3372, 3042, 3, 5]",아아앙ㅇ아어ㅏㄴㅇ라ㅣㅓㅇ마ㅣㅓㄴㅇ [SEP] 빼애애ㅐㅇ애액ㄱ [SEP] 
"[2, 5485, 1231, 3188, 3, 5]","[2, 1931, 2934, 3165, 3165, 3183, 6017, 3165, 3165, 3183, 2934, 3183, 5576, 3, 1535, 3807, 3179, 6123, 3, 5]","[2, 5570, 6997, 3082, 3, 5]","[2, 7004, 3237, 3173, 2934, 6910, 5841, 2936, 3241, 7377, 2977, 3241, 7301, 3173, 3, 1462, 6128, 2972, 3173, 3152, 3372, 3042, 3, 5]","[2, 1792, 6997, 3082, 5470, 7199, 2992, 2956, 2934, 3, 5]",아 조용히해 지금 집중하잔아 [SEP] 
"[2, 1931, 2934, 3165, 3165, 3183, 6017, 3165, 3165, 3183, 2934, 3183, 5576, 3, 1535, 3807, 3179, 6123, 3, 5]","[2, 5570, 6997, 3082, 3, 5]","[2, 7004, 3237, 3173, 2934, 6910, 5841, 2936, 3241, 7377, 2977, 3241, 7301, 3173, 3, 1462, 6128, 2972, 3173, 3152, 3372, 3042, 3, 5]","[2, 1792, 6997, 3082, 5470, 7199, 2992, 2956, 2934, 3, 5]","[2, 5570, 3162, 3147, 134, 3, 5]",아이작함? [SEP] 
"[2, 5570, 6997, 3082, 3, 5]","[2, 7004, 3237, 3173, 2934, 6910, 5841, 2936, 3241, 7377, 2977, 3241, 7301, 3173, 3, 1462, 6128, 2972, 3173, 3152, 3372, 3042, 3, 5]","[2, 1792, 6997, 3082, 5470, 7199, 2992, 2956, 2934, 3, 5]","[2, 5570, 3162, 3147, 134, 3, 5]","[2, 5472, 1596, 3774, 3257, 6, 6090, 2931, 3079, 3, 5]",이제 소눙징 승우 응원해야대 [SEP] 
"[2, 7004, 3237, 3173, 2934, 6910, 5841, 2936, 3241, 7377, 2977, 3241, 7301, 3173, 3, 1462, 6128, 2972, 3173, 3152, 3372, 3042, 3, 5]","[2, 1792, 6997, 3082, 5470, 7199, 2992, 2956, 2934, 3, 5]","[2, 5570, 3162, 3147, 134, 3, 5]","[2, 5472, 1596, 3774, 3257, 6, 6090, 2931, 3079, 3, 5]","[2, 2031, 3063, 123, 123, 123, 134, 3, 5458, 6615, 1438, 3603, 2965, 423, 3144, 7233, 5523, 3, 7507, 5648, 3, 5]",으음...? [SEP] 내가 너의 비밀을 까발렸다는게 [SEP] 이해가 안돼 [SEP] 
"[2, 1792, 6997, 3082, 5470, 7199, 2992, 2956, 2934, 3, 5]","[2, 5570, 3162, 3147, 134, 3, 5]","[2, 5472, 1596, 3774, 3257, 6, 6090, 2931, 3079, 3, 5]","[2, 2031, 3063, 123, 123, 123, 134, 3, 5458, 6615, 1438, 3603, 2965, 423, 3144, 7233, 5523, 3, 7507, 5648, 3, 5]","[2, 6955, 3199, 6336, 3900, 3, 5]",조심히 다녀왕 [SEP] 
"[2, 5570, 3162, 3147, 134, 3, 5]","[2, 5472, 1596, 3774, 3257, 6, 6090, 2931, 3079, 3, 5]","[2, 2031, 3063, 123, 123, 123, 134, 3, 5458, 6615, 1438, 3603, 2965, 423, 3144, 7233, 5523, 3, 7507, 5648, 3, 5]","[2, 6955, 3199, 6336, 3900, 3, 5]","[2, 6336, 7033, 2926, 5772, 3, 5]",다녀올게여어ㅓ [SEP] 
"[2, 5472, 1596, 3774, 3257, 6, 6090, 2931, 3079, 3, 5]","[2, 2031, 3063, 123, 123, 123, 134, 3, 5458, 6615, 1438, 3603, 2965, 423, 3144, 7233, 5523, 3, 7507, 5648, 3, 5]","[2, 6955, 3199, 6336, 3900, 3, 5]","[2, 6336, 7033, 2926, 5772, 3, 5]","[2, 5451, 3077, 3161, 5931, 3165, 3, 5]",ㅋㅋㅋㅋㅋ다시 돌아와 [SEP] 
"[2, 2031, 3063, 123, 123, 123, 134, 3, 5458, 6615, 1438, 3603, 2965, 423, 3144, 7233, 5523, 3, 7507, 5648, 3, 5]","[2, 6955, 3199, 6336, 3900, 3, 5]","[2, 6336, 7033, 2926, 5772, 3, 5]","[2, 5451, 3077, 3161, 5931, 3165, 3, 5]","[2, 134, 134, 5451, 3, 5]",??ㅋㅋㅋ [SEP] 
"[2, 6955, 3199, 6336, 3900, 3, 5]","[2, 6336, 7033, 2926, 5772, 3, 5]","[2, 5451, 3077, 3161, 5931, 3165, 3, 5]","[2, 134, 134, 5451, 3, 5]","[2, 5568, 5466, 2246, 3311, 3101, 3, 2182, 2963, 5460, 122, 6, 122, 3, 5470, 1151, 4467, 2990, 3, 5]",나는 오늘 집갈겡 [SEP] 주거 그냥 -다빈- [SEP] 지금 리눅스 [SEP] 
"[2, 6336, 7033, 2926, 5772, 3, 5]","[2, 5451, 3077, 3161, 5931, 3165, 3, 5]","[2, 134, 134, 5451, 3, 5]","[2, 5568, 5466, 2246, 3311, 3101, 3, 2182, 2963, 5460, 122, 6, 122, 3, 5470, 1151, 4467, 2990, 3, 5]","[2, 5543, 1795, 2983, 3788, 4074, 2970, 4113, 3, 5]",ㄹㅇ 안동찜닭이댱 [SEP] 
"[2, 5451, 3077, 3161, 5931, 3165, 3, 5]","[2, 134, 134, 5451, 3, 5]","[2, 5568, 5466, 2246, 3311, 3101, 3, 2182, 2963, 5460, 122, 6, 122, 3, 5470, 1151, 4467, 2990, 3, 5]","[2, 5543, 1795, 2983, 3788, 4074, 2970, 4113, 3, 5]","[2, 5522, 7244, 3373, 3, 5604, 1184, 2977, 5988, 3553, 3, 408, 3263, 6930, 6025, 6654, 3543, 3, 196, 196, 196, 196, 3, 6025, 6, 1831, 3, 5]",존나 맛있게따 [SEP] 저거 맨마지막꺼 [SEP] 기부니가 매우 나쁘군 [SEP] ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 매우 승우야 [SEP] 
"[2, 134, 134, 5451, 3, 5]","[2, 5568, 5466, 2246, 3311, 3101, 3, 2182, 2963, 5460, 122, 6, 122, 3, 5470, 1151, 4467, 2990, 3, 5]","[2, 5543, 1795, 2983, 3788, 4074, 2970, 4113, 3, 5]","[2, 5522, 7244, 3373, 3, 5604, 1184, 2977, 5988, 3553, 3, 408, 3263, 6930, 6025, 6654, 3543, 3, 196, 196, 196, 196, 3, 6025, 6, 1831, 3, 5]","[2, 7026, 5518, 1725, 2931, 4060, 3043, 3077, 141, 141, 3, 5]",앞으로 많이 써야겤ㅅ다^^ [SEP] 
"[2, 5568, 5466, 2246, 3311, 3101, 3, 2182, 2963, 5460, 122, 6, 122, 3, 5470, 1151, 4467, 2990, 3, 5]","[2, 5543, 1795, 2983, 3788, 4074, 2970, 4113, 3, 5]","[2, 5522, 7244, 3373, 3, 5604, 1184, 2977, 5988, 3553, 3, 408, 3263, 6930, 6025, 6654, 3543, 3, 196, 196, 196, 196, 3, 6025, 6, 1831, 3, 5]","[2, 7026, 5518, 1725, 2931, 4060, 3043, 3077, 141, 141, 3, 5]","[2, 2056, 134, 119, 134, 119, 3, 1855, 3010, 1489, 3244, 7218, 4014, 2925, 3, 6615, 5899, 2967, 3, 5]",읭?!?! [SEP] 언능 뼈를 갈아넣어 [SEP] 너의 코드에 [SEP] 
"[2, 5543, 1795, 2983, 3788, 4074, 2970, 4113, 3, 5]","[2, 5522, 7244, 3373, 3, 5604, 1184, 2977, 5988, 3553, 3, 408, 3263, 6930, 6025, 6654, 3543, 3, 196, 196, 196, 196, 3, 6025, 6, 1831, 3, 5]","[2, 7026, 5518, 1725, 2931, 4060, 3043, 3077, 141, 141, 3, 5]","[2, 2056, 134, 119, 134, 119, 3, 1855, 3010, 1489, 3244, 7218, 4014, 2925, 3, 6615, 5899, 2967, 3, 5]","[2, 227, 6370, 3311, 5662, 3, 5]",갈려나갈거같아 [SEP] 
"[2, 5522, 7244, 3373, 3, 5604, 1184, 2977, 5988, 3553, 3, 408, 3263, 6930, 6025, 6654, 3543, 3, 196, 196, 196, 196, 3, 6025, 6, 1831, 3, 5]","[2, 7026, 5518, 1725, 2931, 4060, 3043, 3077, 141, 141, 3, 5]","[2, 2056, 134, 119, 134, 119, 3, 1855, 3010, 1489, 3244, 7218, 4014, 2925, 3, 6615, 5899, 2967, 3, 5]","[2, 227, 6370, 3311, 5662, 3, 5]","[2, 5838, 7374, 2936, 6040, 3, 2916, 123, 123, 123, 2911, 123, 123, 123, 2916, 119, 3, 196, 196, 196, 196, 3, 5]",살아나라라아아아ㅏ [SEP] 힘...히...힘! [SEP] ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 7026, 5518, 1725, 2931, 4060, 3043, 3077, 141, 141, 3, 5]","[2, 2056, 134, 119, 134, 119, 3, 1855, 3010, 1489, 3244, 7218, 4014, 2925, 3, 6615, 5899, 2967, 3, 5]","[2, 227, 6370, 3311, 5662, 3, 5]","[2, 5838, 7374, 2936, 6040, 3, 2916, 123, 123, 123, 2911, 123, 123, 123, 2916, 119, 3, 196, 196, 196, 196, 3, 5]","[2, 6378, 3, 6113, 3, 5]",죽을거같아 [SEP] 어떡하지 [SEP] 
"[2, 2056, 134, 119, 134, 119, 3, 1855, 3010, 1489, 3244, 7218, 4014, 2925, 3, 6615, 5899, 2967, 3, 5]","[2, 227, 6370, 3311, 5662, 3, 5]","[2, 5838, 7374, 2936, 6040, 3, 2916, 123, 123, 123, 2911, 123, 123, 123, 2916, 119, 3, 196, 196, 196, 196, 3, 5]","[2, 6378, 3, 6113, 3, 5]","[2, 196, 196, 196, 196, 3, 5472, 126, 2996, 544, 2924, 3035, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 이제 2일 남았엉 [SEP] 
"[2, 227, 6370, 3311, 5662, 3, 5]","[2, 5838, 7374, 2936, 6040, 3, 2916, 123, 123, 123, 2911, 123, 123, 123, 2916, 119, 3, 196, 196, 196, 196, 3, 5]","[2, 6378, 3, 6113, 3, 5]","[2, 196, 196, 196, 196, 3, 5472, 126, 2996, 544, 2924, 3035, 3, 5]","[2, 7650, 5448, 3, 5]",어카냐ㅋㅋㅋ [SEP] 
"[2, 5838, 7374, 2936, 6040, 3, 2916, 123, 123, 123, 2911, 123, 123, 123, 2916, 119, 3, 196, 196, 196, 196, 3, 5]","[2, 6378, 3, 6113, 3, 5]","[2, 196, 196, 196, 196, 3, 5472, 126, 2996, 544, 2924, 3035, 3, 5]","[2, 7650, 5448, 3, 5]","[2, 196, 196, 196, 196, 3, 6324, 2936, 2934, 2946, 6063, 3, 2369, 2943, 7644, 2084, 2921, 5817, 3, 196, 196, 196, 196, 3, 5]",ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 힘내라아나아아아 [SEP] 천사되서 잘가아아ㅏ [SEP] ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ ㅋ̆̈ [SEP] 
"[2, 6378, 3, 6113, 3, 5]","[2, 196, 196, 196, 196, 3, 5472, 126, 2996, 544, 2924, 3035, 3, 5]","[2, 7650, 5448, 3, 5]","[2, 196, 196, 196, 196, 3, 6324, 2936, 2934, 2946, 6063, 3, 2369, 2943, 7644, 2084, 2921, 5817, 3, 196, 196, 196, 196, 3, 5]","[2, 6, 1792, 3, 634, 3088, 5620, 7798, 3, 5883, 6227, 2960, 3, 5457, 7739, 3001, 6953, 5645, 5459, 1974, 2965, 7437, 7830, 3, 1330, 2943, 2974, 2791, 3, 5]",우진아 [SEP] 농구 열심히하더라 [SEP] 행복하냐고 [SEP] 너무 즐거워 보이길래 나도 운을 받고 싶어서 [SEP] 배사로 했 [SEP] 
"[2, 196, 196, 196, 196, 3, 5472, 126, 2996, 544, 2924, 3035, 3, 5]","[2, 7650, 5448, 3, 5]","[2, 196, 196, 196, 196, 3, 6324, 2936, 2934, 2946, 6063, 3, 2369, 2943, 7644, 2084, 2921, 5817, 3, 196, 196, 196, 196, 3, 5]","[2, 6, 1792, 3, 634, 3088, 5620, 7798, 3, 5883, 6227, 2960, 3, 5457, 7739, 3001, 6953, 5645, 5459, 1974, 2965, 7437, 7830, 3, 1330, 2943, 2974, 2791, 3, 5]","[2, 123, 123, 123, 123, 123, 134, 3, 7509, 5574, 7798, 3, 5483, 1661, 3049, 2947, 3, 6121, 5533, 7669, 3572, 3, 5]",...........? [SEP] 아빠가 좋아하더라 [SEP] 우리 슝우는  [SEP] 나중에 하나 사주께 [SEP] 
"[2, 7650, 5448, 3, 5]","[2, 196, 196, 196, 196, 3, 6324, 2936, 2934, 2946, 6063, 3, 2369, 2943, 7644, 2084, 2921, 5817, 3, 196, 196, 196, 196, 3, 5]","[2, 6, 1792, 3, 634, 3088, 5620, 7798, 3, 5883, 6227, 2960, 3, 5457, 7739, 3001, 6953, 5645, 5459, 1974, 2965, 7437, 7830, 3, 1330, 2943, 2974, 2791, 3, 5]","[2, 123, 123, 123, 123, 123, 134, 3, 7509, 5574, 7798, 3, 5483, 1661, 3049, 2947, 3, 6121, 5533, 7669, 3572, 3, 5]","[2, 1269, 1525, 3002, 2953, 3, 5]",뭘 사줘ㅋ [SEP] 
"[2, 196, 196, 196, 196, 3, 6324, 2936, 2934, 2946, 6063, 3, 2369, 2943, 7644, 2084, 2921, 5817, 3, 196, 196, 196, 196, 3, 5]","[2, 6, 1792, 3, 634, 3088, 5620, 7798, 3, 5883, 6227, 2960, 3, 5457, 7739, 3001, 6953, 5645, 5459, 1974, 2965, 7437, 7830, 3, 1330, 2943, 2974, 2791, 3, 5]","[2, 123, 123, 123, 123, 123, 134, 3, 7509, 5574, 7798, 3, 5483, 1661, 3049, 2947, 3, 6121, 5533, 7669, 3572, 3, 5]","[2, 1269, 1525, 3002, 2953, 3, 5]","[2, 5972, 1295, 3093, 3, 536, 1685, 7932, 3, 1661, 3049, 2931, 5817, 3, 6389, 2781, 3151, 5488, 2767, 4020, 3, 5]",나만 미더 [SEP] 나 시 알려줘 [SEP] 슝우야아아ㅏ [SEP] 쌤이 해오라고 한겅 [SEP] 
"[2, 6, 1792, 3, 634, 3088, 5620, 7798, 3, 5883, 6227, 2960, 3, 5457, 7739, 3001, 6953, 5645, 5459, 1974, 2965, 7437, 7830, 3, 1330, 2943, 2974, 2791, 3, 5]","[2, 123, 123, 123, 123, 123, 134, 3, 7509, 5574, 7798, 3, 5483, 1661, 3049, 2947, 3, 6121, 5533, 7669, 3572, 3, 5]","[2, 1269, 1525, 3002, 2953, 3, 5]","[2, 5972, 1295, 3093, 3, 536, 1685, 7932, 3, 1661, 3049, 2931, 5817, 3, 6389, 2781, 3151, 5488, 2767, 4020, 3, 5]","[2, 6768, 3098, 2932, 123, 123, 123, 134, 3, 5]",몇개였지...? [SEP] 
"[2, 123, 123, 123, 123, 123, 134, 3, 7509, 5574, 7798, 3, 5483, 1661, 3049, 2947, 3, 6121, 5533, 7669, 3572, 3, 5]","[2, 1269, 1525, 3002, 2953, 3, 5]","[2, 5972, 1295, 3093, 3, 536, 1685, 7932, 3, 1661, 3049, 2931, 5817, 3, 6389, 2781, 3151, 5488, 2767, 4020, 3, 5]","[2, 6768, 3098, 2932, 123, 123, 123, 134, 3, 5]","[2, 5482, 7711, 3, 5]",그거 4개 [SEP] 
"[2, 1269, 1525, 3002, 2953, 3, 5]","[2, 5972, 1295, 3093, 3, 536, 1685, 7932, 3, 1661, 3049, 2931, 5817, 3, 6389, 2781, 3151, 5488, 2767, 4020, 3, 5]","[2, 6768, 3098, 2932, 123, 123, 123, 134, 3, 5]","[2, 5482, 7711, 3, 5]","[2, 7711, 2946, 811, 134, 3, 5]",4개나 돼? [SEP] 
"[2, 5972, 1295, 3093, 3, 536, 1685, 7932, 3, 1661, 3049, 2931, 5817, 3, 6389, 2781, 3151, 5488, 2767, 4020, 3, 5]","[2, 6768, 3098, 2932, 123, 123, 123, 134, 3, 5]","[2, 5482, 7711, 3, 5]","[2, 7711, 2946, 811, 134, 3, 5]","[2, 7282, 2214, 2936, 6642, 2931, 186, 5481, 3, 5]",너한테 쥬라 한거야 ㅁㅎㅎ [SEP] 
"[2, 6768, 3098, 2932, 123, 123, 123, 134, 3, 5]","[2, 5482, 7711, 3, 5]","[2, 7711, 2946, 811, 134, 3, 5]","[2, 7282, 2214, 2936, 6642, 2931, 186, 5481, 3, 5]","[2, 5459, 5706, 2062, 2932, 3147, 3, 5472, 5767, 5463, 3, 1685, 5533, 3016, 5595, 3309, 5630, 6512, 3, 5]",나도 방금 인지함 [SEP] 이제 찾아야지 [SEP] 시 하나당 10행 이상이래 [SEP] 
"[2, 5482, 7711, 3, 5]","[2, 7711, 2946, 811, 134, 3, 5]","[2, 7282, 2214, 2936, 6642, 2931, 186, 5481, 3, 5]","[2, 5459, 5706, 2062, 2932, 3147, 3, 5472, 5767, 5463, 3, 1685, 5533, 3016, 5595, 3309, 5630, 6512, 3, 5]","[2, 5513, 5458, 3, 7282, 1169, 6559, 5447, 3, 5]",그래서 내가 [SEP] 너한테 말한거얔ㅋㅋ [SEP] 
"[2, 7711, 2946, 811, 134, 3, 5]","[2, 7282, 2214, 2936, 6642, 2931, 186, 5481, 3, 5]","[2, 5459, 5706, 2062, 2932, 3147, 3, 5472, 5767, 5463, 3, 1685, 5533, 3016, 5595, 3309, 5630, 6512, 3, 5]","[2, 5513, 5458, 3, 7282, 1169, 6559, 5447, 3, 5]","[2, 539, 723, 5739, 3, 5]",난 다했다 [SEP] 
"[2, 7282, 2214, 2936, 6642, 2931, 186, 5481, 3, 5]","[2, 5459, 5706, 2062, 2932, 3147, 3, 5472, 5767, 5463, 3, 1685, 5533, 3016, 5595, 3309, 5630, 6512, 3, 5]","[2, 5513, 5458, 3, 7282, 1169, 6559, 5447, 3, 5]","[2, 539, 723, 5739, 3, 5]","[2, 1175, 5584, 123, 123, 123, 123, 123, 3, 536, 7392, 2931, 5607, 3, 6983, 5768, 2932, 3, 5]",망했어..... [SEP] 나 1교시야 ㅅㅂ [SEP] 찍어버렸지 [SEP] 
"[2, 5459, 5706, 2062, 2932, 3147, 3, 5472, 5767, 5463, 3, 1685, 5533, 3016, 5595, 3309, 5630, 6512, 3, 5]","[2, 5513, 5458, 3, 7282, 1169, 6559, 5447, 3, 5]","[2, 539, 723, 5739, 3, 5]","[2, 1175, 5584, 123, 123, 123, 123, 123, 3, 536, 7392, 2931, 5607, 3, 6983, 5768, 2932, 3, 5]","[2, 6703, 6246, 1531, 3, 5]",임티 새로 삼 [SEP] 
"[2, 5513, 5458, 3, 7282, 1169, 6559, 5447, 3, 5]","[2, 539, 723, 5739, 3, 5]","[2, 1175, 5584, 123, 123, 123, 123, 123, 3, 536, 7392, 2931, 5607, 3, 6983, 5768, 2932, 3, 5]","[2, 6703, 6246, 1531, 3, 5]","[2, 5460, 584, 7151, 3, 5]",그냥 넌뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 
"[2, 539, 723, 5739, 3, 5]","[2, 1175, 5584, 123, 123, 123, 123, 123, 3, 536, 7392, 2931, 5607, 3, 6983, 5768, 2932, 3, 5]","[2, 6703, 6246, 1531, 3, 5]","[2, 5460, 584, 7151, 3, 5]","[2, 2161, 3558, 3559, 5526, 3, 5]",졸귀탱이지 [SEP] 
"[2, 1175, 5584, 123, 123, 123, 123, 123, 3, 536, 7392, 2931, 5607, 3, 6983, 5768, 2932, 3, 5]","[2, 6703, 6246, 1531, 3, 5]","[2, 5460, 584, 7151, 3, 5]","[2, 2161, 3558, 3559, 5526, 3, 5]","[2, 2317, 2931, 3455, 6112, 3, 5]",쮜야쓰으으 [SEP] 
"[2, 6703, 6246, 1531, 3, 5]","[2, 5460, 584, 7151, 3, 5]","[2, 2161, 3558, 3559, 5526, 3, 5]","[2, 2317, 2931, 3455, 6112, 3, 5]","[2, 5601, 6950, 2931, 3, 5601, 6950, 5707, 3, 5605, 1795, 1931, 134, 3, 5470, 321, 5582, 2970, 5765, 5725, 3, 5562, 6225, 5850, 1795, 1913, 2960, 3, 5672, 5592, 6305, 2925, 3, 5]",무슨 동아리야 [SEP] 무슨 동아리냐고 [SEP] 빨리 안 와? [SEP] 지금 곧 수업이 시작되는데 [SEP] 너가 뭔데 아직도 안 오고 [SEP] 게임이나 하고있어 [SEP] 
"[2, 5460, 584, 7151, 3, 5]","[2, 2161, 3558, 3559, 5526, 3, 5]","[2, 2317, 2931, 3455, 6112, 3, 5]","[2, 5601, 6950, 2931, 3, 5601, 6950, 5707, 3, 5605, 1795, 1931, 134, 3, 5470, 321, 5582, 2970, 5765, 5725, 3, 5562, 6225, 5850, 1795, 1913, 2960, 3, 5672, 5592, 6305, 2925, 3, 5]","[2, 123, 123, 123, 123, 134, 3, 6482, 497, 3069, 3, 5459, 497, 3069, 3, 7900, 2957, 134, 3, 1970, 3607, 7469, 3, 536, 3505, 7899, 4820, 3, 5]",..........? [SEP] 너는 꿀꿀 [SEP] 나도 꿀꿀 [SEP] 집간다요? [SEP] 우효오오오오 [SEP] 나눈 잘해쏭 [SEP] 
"[2, 2161, 3558, 3559, 5526, 3, 5]","[2, 2317, 2931, 3455, 6112, 3, 5]","[2, 5601, 6950, 2931, 3, 5601, 6950, 5707, 3, 5605, 1795, 1931, 134, 3, 5470, 321, 5582, 2970, 5765, 5725, 3, 5562, 6225, 5850, 1795, 1913, 2960, 3, 5672, 5592, 6305, 2925, 3, 5]","[2, 123, 123, 123, 123, 134, 3, 6482, 497, 3069, 3, 5459, 497, 3069, 3, 7900, 2957, 134, 3, 1970, 3607, 7469, 3, 536, 3505, 7899, 4820, 3, 5]","[2, 6924, 3, 5]",왜이래ㅋㅋㅋ [SEP] 
