utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 539, 629, 2924, 5617, 3, 5]","[2, 7766, 3, 2849, 2976, 7532, 3030, 1852, 4924, 2987, 5500, 3, 6078, 1413, 6477, 3, 6389, 5799, 7452, 3390, 3, 6213, 5771, 2932, 3, 5]","[2, 5577, 963, 6416, 123, 123, 123, 134, 3, 5612, 3173, 3125, 3380, 3, 5]","[2, 536, 734, 3300, 3082, 6132, 893, 1372, 3055, 3274, 2993, 121, 121, 134, 3, 5613, 5795, 5973, 3147, 3, 5]","[2, 764, 7116, 2965, 2781, 2921, 3136, 3, 5]",더 연습을 해가자 [SEP] 
"[2, 7766, 3, 2849, 2976, 7532, 3030, 1852, 4924, 2987, 5500, 3, 6078, 1413, 6477, 3, 6389, 5799, 7452, 3390, 3, 6213, 5771, 2932, 3, 5]","[2, 5577, 963, 6416, 123, 123, 123, 134, 3, 5612, 3173, 3125, 3380, 3, 5]","[2, 536, 734, 3300, 3082, 6132, 893, 1372, 3055, 3274, 2993, 121, 121, 134, 3, 5613, 5795, 5973, 3147, 3, 5]","[2, 764, 7116, 2965, 2781, 2921, 3136, 3, 5]","[2, 5546, 3, 377, 4296, 4345, 2925, 169, 119, 169, 119, 3, 6353, 221, 2965, 2967, 955, 2966, 3196, 5449, 3, 5]",ㄴㅋㅋㅋㅋㅋㅋㅋ좋아좋어 [SEP] 귀뚫엏어 ~!~/! [SEP] 엄마가 가을에 뚫으랬는데 [SEP] 
"[2, 5577, 963, 6416, 123, 123, 123, 134, 3, 5612, 3173, 3125, 3380, 3, 5]","[2, 536, 734, 3300, 3082, 6132, 893, 1372, 3055, 3274, 2993, 121, 121, 134, 3, 5613, 5795, 5973, 3147, 3, 5]","[2, 764, 7116, 2965, 2781, 2921, 3136, 3, 5]","[2, 5546, 3, 377, 4296, 4345, 2925, 169, 119, 169, 119, 3, 6353, 221, 2965, 2967, 955, 2966, 3196, 5449, 3, 5]","[2, 5566, 955, 5591, 134, 3, 5]",어디 뚫었는데? [SEP] 
"[2, 536, 734, 3300, 3082, 6132, 893, 1372, 3055, 3274, 2993, 121, 121, 134, 3, 5613, 5795, 5973, 3147, 3, 5]","[2, 764, 7116, 2965, 2781, 2921, 3136, 3, 5]","[2, 5546, 3, 377, 4296, 4345, 2925, 169, 119, 169, 119, 3, 6353, 221, 2965, 2967, 955, 2966, 3196, 5449, 3, 5]","[2, 5566, 955, 5591, 134, 3, 5]","[2, 5458, 5457, 955, 2960, 1704, 5555, 123, 123, 123, 3, 5]",내가 너무 뚫고 싶었어... [SEP] 
"[2, 764, 7116, 2965, 2781, 2921, 3136, 3, 5]","[2, 5546, 3, 377, 4296, 4345, 2925, 169, 119, 169, 119, 3, 6353, 221, 2965, 2967, 955, 2966, 3196, 5449, 3, 5]","[2, 5566, 955, 5591, 134, 3, 5]","[2, 5458, 5457, 955, 2960, 1704, 5555, 123, 123, 123, 3, 5]","[2, 260, 380, 3453, 134, 3, 5]",걍 귓불? [SEP] 
"[2, 5546, 3, 377, 4296, 4345, 2925, 169, 119, 169, 119, 3, 6353, 221, 2965, 2967, 955, 2966, 3196, 5449, 3, 5]","[2, 5566, 955, 5591, 134, 3, 5]","[2, 5458, 5457, 955, 2960, 1704, 5555, 123, 123, 123, 3, 5]","[2, 260, 380, 3453, 134, 3, 5]","[2, 5460, 5564, 723, 955, 5449, 169, 169, 3, 5]",그냥 애들 다 뚫는데~~ [SEP] 
"[2, 5566, 955, 5591, 134, 3, 5]","[2, 5458, 5457, 955, 2960, 1704, 5555, 123, 123, 123, 3, 5]","[2, 260, 380, 3453, 134, 3, 5]","[2, 5460, 5564, 723, 955, 5449, 169, 169, 3, 5]","[2, 2034, 6283, 3031, 2960, 3, 5]",은 아닐테고 [SEP] 
"[2, 5458, 5457, 955, 2960, 1704, 5555, 123, 123, 123, 3, 5]","[2, 260, 380, 3453, 134, 3, 5]","[2, 5460, 5564, 723, 955, 5449, 169, 169, 3, 5]","[2, 2034, 6283, 3031, 2960, 3, 5]","[2, 1176, 5449, 134, 134, 3, 388, 4416, 1372, 4121, 3, 5]",맞는데?? [SEP] 그냉 보톤 [SEP] 
"[2, 260, 380, 3453, 134, 3, 5]","[2, 5460, 5564, 723, 955, 5449, 169, 169, 3, 5]","[2, 2034, 6283, 3031, 2960, 3, 5]","[2, 1176, 5449, 134, 134, 3, 388, 4416, 1372, 4121, 3, 5]","[2, 581, 1795, 4296, 3125, 5555, 134, 3, 5]",너 안뚫었었어? [SEP] 
"[2, 5460, 5564, 723, 955, 5449, 169, 169, 3, 5]","[2, 2034, 6283, 3031, 2960, 3, 5]","[2, 1176, 5449, 134, 134, 3, 388, 4416, 1372, 4121, 3, 5]","[2, 581, 1795, 4296, 3125, 5555, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 1832, 5595, 3272, 3140, 955, 2960, 3877, 5555, 3, 5]",웅.... [SEP] 약 10년간 뚫고싳었어 [SEP] 
"[2, 2034, 6283, 3031, 2960, 3, 5]","[2, 1176, 5449, 134, 134, 3, 388, 4416, 1372, 4121, 3, 5]","[2, 581, 1795, 4296, 3125, 5555, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 1832, 5595, 3272, 3140, 955, 2960, 3877, 5555, 3, 5]","[2, 5793, 3257, 3, 5]",그럴수있징 [SEP] 
"[2, 1176, 5449, 134, 134, 3, 388, 4416, 1372, 4121, 3, 5]","[2, 581, 1795, 4296, 3125, 5555, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 1832, 5595, 3272, 3140, 955, 2960, 3877, 5555, 3, 5]","[2, 5793, 3257, 3, 5]","[2, 2764, 5457, 5851, 3, 5]",하 너무 졸려 [SEP] 
"[2, 581, 1795, 4296, 3125, 5555, 134, 3, 5]","[2, 1985, 123, 123, 123, 123, 3, 1832, 5595, 3272, 3140, 955, 2960, 3877, 5555, 3, 5]","[2, 5793, 3257, 3, 5]","[2, 2764, 5457, 5851, 3, 5]","[2, 5485, 2078, 123, 123, 123, 3, 1200, 2921, 5622, 3643, 3, 5]",그럼 자... [SEP] 머가 문제녀 [SEP] 
"[2, 1985, 123, 123, 123, 123, 3, 1832, 5595, 3272, 3140, 955, 2960, 3877, 5555, 3, 5]","[2, 5793, 3257, 3, 5]","[2, 2764, 5457, 5851, 3, 5]","[2, 5485, 2078, 123, 123, 123, 3, 1200, 2921, 5622, 3643, 3, 5]","[2, 6065, 6280, 1913, 6921, 3, 5]",아빠 오랜만에 오셔서 [SEP] 
"[2, 5793, 3257, 3, 5]","[2, 2764, 5457, 5851, 3, 5]","[2, 5485, 2078, 123, 123, 123, 3, 1200, 2921, 5622, 3643, 3, 5]","[2, 6065, 6280, 1913, 6921, 3, 5]","[2, 5922, 141, 141, 3, 5]",화이팅^^ [SEP] 
"[2, 2764, 5457, 5851, 3, 5]","[2, 5485, 2078, 123, 123, 123, 3, 1200, 2921, 5622, 3643, 3, 5]","[2, 6065, 6280, 1913, 6921, 3, 5]","[2, 5922, 141, 141, 3, 5]","[2, 121, 121, 121, 1623, 3140, 3, 7190, 2999, 187, 2960, 3, 5458, 7190, 3784, 2767, 3226, 6436, 1686, 3578, 6177, 3, 5]",",,,순간 [SEP] 개새끼만 ㅂ고 [SEP] 내가 개새끼짓 한줄 알고 식겁했네 [SEP] "
"[2, 5485, 2078, 123, 123, 123, 3, 1200, 2921, 5622, 3643, 3, 5]","[2, 6065, 6280, 1913, 6921, 3, 5]","[2, 5922, 141, 141, 3, 5]","[2, 121, 121, 121, 1623, 3140, 3, 7190, 2999, 187, 2960, 3, 5458, 7190, 3784, 2767, 3226, 6436, 1686, 3578, 6177, 3, 5]","[2, 7826, 2921, 7190, 7497, 3134, 3, 5885, 5795, 3536, 3077, 3, 5]",모기가 개새끼인거임 [SEP] 개발하기싫다 [SEP] 
"[2, 6065, 6280, 1913, 6921, 3, 5]","[2, 5922, 141, 141, 3, 5]","[2, 121, 121, 121, 1623, 3140, 3, 7190, 2999, 187, 2960, 3, 5458, 7190, 3784, 2767, 3226, 6436, 1686, 3578, 6177, 3, 5]","[2, 7826, 2921, 7190, 7497, 3134, 3, 5885, 5795, 3536, 3077, 3, 5]","[2, 6309, 7066, 169, 3, 5]",쉬어보자~ [SEP] 
"[2, 5922, 141, 141, 3, 5]","[2, 121, 121, 121, 1623, 3140, 3, 7190, 2999, 187, 2960, 3, 5458, 7190, 3784, 2767, 3226, 6436, 1686, 3578, 6177, 3, 5]","[2, 7826, 2921, 7190, 7497, 3134, 3, 5885, 5795, 3536, 3077, 3, 5]","[2, 6309, 7066, 169, 3, 5]","[2, 5573, 1867, 2982, 3104, 3, 7426, 629, 5737, 3, 6388, 5806, 5500, 3, 6099, 355, 3001, 6038, 3, 539, 5733, 849, 5642, 3, 5]",어제 엊그제 [SEP] 하루종일 놀았어 [SEP] 문명 오지게 하고 [SEP] 고기 구워먹고 [SEP] 난 힘들어 뒈지고 [SEP] 
"[2, 121, 121, 121, 1623, 3140, 3, 7190, 2999, 187, 2960, 3, 5458, 7190, 3784, 2767, 3226, 6436, 1686, 3578, 6177, 3, 5]","[2, 7826, 2921, 7190, 7497, 3134, 3, 5885, 5795, 3536, 3077, 3, 5]","[2, 6309, 7066, 169, 3, 5]","[2, 5573, 1867, 2982, 3104, 3, 7426, 629, 5737, 3, 6388, 5806, 5500, 3, 6099, 355, 3001, 6038, 3, 539, 5733, 849, 5642, 3, 5]","[2, 6388, 3080, 7111, 3, 5562, 5876, 5486, 3042, 134, 3, 6099, 6828, 2925, 169, 119, 169, 3, 5522, 5644, 5583, 121, 121, 3, 1931, 1907, 3821, 5958, 3063, 3, 5]","문명은 뭐임 [SEP] 너가 맨날하는ㄱ?/ [SEP] 고기먹었어~!~ [SEP] 존나 맛있더라,, [SEP] 와 예술이었음 [SEP] "
"[2, 7826, 2921, 7190, 7497, 3134, 3, 5885, 5795, 3536, 3077, 3, 5]","[2, 6309, 7066, 169, 3, 5]","[2, 5573, 1867, 2982, 3104, 3, 7426, 629, 5737, 3, 6388, 5806, 5500, 3, 6099, 355, 3001, 6038, 3, 539, 5733, 849, 5642, 3, 5]","[2, 6388, 3080, 7111, 3, 5562, 5876, 5486, 3042, 134, 3, 6099, 6828, 2925, 169, 119, 169, 3, 5522, 5644, 5583, 121, 121, 3, 1931, 1907, 3821, 5958, 3063, 3, 5]","[2, 539, 2867, 5942, 3795, 5461, 6862, 355, 3001, 6828, 5449, 3, 2095, 3291, 3005, 7060, 5499, 5698, 3451, 3716, 3, 5]",난 후라이팬으로 직접 구워먹었는데 [SEP] 재료도 부족해서 눈물날뻔 [SEP] 
"[2, 6309, 7066, 169, 3, 5]","[2, 5573, 1867, 2982, 3104, 3, 7426, 629, 5737, 3, 6388, 5806, 5500, 3, 6099, 355, 3001, 6038, 3, 539, 5733, 849, 5642, 3, 5]","[2, 6388, 3080, 7111, 3, 5562, 5876, 5486, 3042, 134, 3, 6099, 6828, 2925, 169, 119, 169, 3, 5522, 5644, 5583, 121, 121, 3, 1931, 1907, 3821, 5958, 3063, 3, 5]","[2, 539, 2867, 5942, 3795, 5461, 6862, 355, 3001, 6828, 5449, 3, 2095, 3291, 3005, 7060, 5499, 5698, 3451, 3716, 3, 5]","[2, 5457, 5733, 3, 5]",너무 힘들어 [SEP] 
"[2, 5573, 1867, 2982, 3104, 3, 7426, 629, 5737, 3, 6388, 5806, 5500, 3, 6099, 355, 3001, 6038, 3, 539, 5733, 849, 5642, 3, 5]","[2, 6388, 3080, 7111, 3, 5562, 5876, 5486, 3042, 134, 3, 6099, 6828, 2925, 169, 119, 169, 3, 5522, 5644, 5583, 121, 121, 3, 1931, 1907, 3821, 5958, 3063, 3, 5]","[2, 539, 2867, 5942, 3795, 5461, 6862, 355, 3001, 6828, 5449, 3, 2095, 3291, 3005, 7060, 5499, 5698, 3451, 3716, 3, 5]","[2, 5457, 5733, 3, 5]","[2, 5459, 2916, 3343, 3735, 123, 123, 123, 3, 5]",나도 힘두렁... [SEP] 
"[2, 6388, 3080, 7111, 3, 5562, 5876, 5486, 3042, 134, 3, 6099, 6828, 2925, 169, 119, 169, 3, 5522, 5644, 5583, 121, 121, 3, 1931, 1907, 3821, 5958, 3063, 3, 5]","[2, 539, 2867, 5942, 3795, 5461, 6862, 355, 3001, 6828, 5449, 3, 2095, 3291, 3005, 7060, 5499, 5698, 3451, 3716, 3, 5]","[2, 5457, 5733, 3, 5]","[2, 5459, 2916, 3343, 3735, 123, 123, 123, 3, 5]","[2, 7627, 5561, 3197, 3414, 134, 134, 3, 1311, 3069, 2923, 6542, 6493, 2946, 134, 134, 3, 5]",자리 언제바꿔?? [SEP] 바꿀때 되지 않았나?? [SEP] 
"[2, 539, 2867, 5942, 3795, 5461, 6862, 355, 3001, 6828, 5449, 3, 2095, 3291, 3005, 7060, 5499, 5698, 3451, 3716, 3, 5]","[2, 5457, 5733, 3, 5]","[2, 5459, 2916, 3343, 3735, 123, 123, 123, 3, 5]","[2, 7627, 5561, 3197, 3414, 134, 134, 3, 1311, 3069, 2923, 6542, 6493, 2946, 134, 134, 3, 5]","[2, 1944, 6078, 5722, 3, 1314, 2940, 5515, 6940, 123, 123, 123, 3, 5938, 5528, 5596, 2256, 7033, 3, 5]",왜 나한테 물어 [SEP] 반장한테 물어봐... [SEP] 한다 하면 바로 짜올게 [SEP] 
"[2, 5457, 5733, 3, 5]","[2, 5459, 2916, 3343, 3735, 123, 123, 123, 3, 5]","[2, 7627, 5561, 3197, 3414, 134, 134, 3, 1311, 3069, 2923, 6542, 6493, 2946, 134, 134, 3, 5]","[2, 1944, 6078, 5722, 3, 1314, 2940, 5515, 6940, 123, 123, 123, 3, 5938, 5528, 5596, 2256, 7033, 3, 5]","[2, 5451, 3428, 3173, 2296, 2934, 3, 5466, 5457, 2753, 3394, 3455, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋ웅ㅇ 쪼아 [SEP] 오늘 너무 피곰쓰 [SEP] 
"[2, 5459, 2916, 3343, 3735, 123, 123, 123, 3, 5]","[2, 7627, 5561, 3197, 3414, 134, 134, 3, 1311, 3069, 2923, 6542, 6493, 2946, 134, 134, 3, 5]","[2, 1944, 6078, 5722, 3, 1314, 2940, 5515, 6940, 123, 123, 123, 3, 5938, 5528, 5596, 2256, 7033, 3, 5]","[2, 5451, 3428, 3173, 2296, 2934, 3, 5466, 5457, 2753, 3394, 3455, 3, 5]","[2, 5661, 5622, 3626, 3, 5]",뭐가 문제얌 [SEP] 
"[2, 7627, 5561, 3197, 3414, 134, 134, 3, 1311, 3069, 2923, 6542, 6493, 2946, 134, 134, 3, 5]","[2, 1944, 6078, 5722, 3, 1314, 2940, 5515, 6940, 123, 123, 123, 3, 5938, 5528, 5596, 2256, 7033, 3, 5]","[2, 5451, 3428, 3173, 2296, 2934, 3, 5466, 5457, 2753, 3394, 3455, 3, 5]","[2, 5661, 5622, 3626, 3, 5]","[2, 1663, 3609, 5869, 3136, 3291, 3, 5810, 2931, 2781, 6565, 3, 5]",스택 발표자료 [SEP] 만들어야 해 ㅜㅜ [SEP] 
"[2, 1944, 6078, 5722, 3, 1314, 2940, 5515, 6940, 123, 123, 123, 3, 5938, 5528, 5596, 2256, 7033, 3, 5]","[2, 5451, 3428, 3173, 2296, 2934, 3, 5466, 5457, 2753, 3394, 3455, 3, 5]","[2, 5661, 5622, 3626, 3, 5]","[2, 1663, 3609, 5869, 3136, 3291, 3, 5810, 2931, 2781, 6565, 3, 5]","[2, 5705, 2970, 1167, 5501, 123, 123, 3, 5]",고생이 많구나.. [SEP] 
"[2, 5451, 3428, 3173, 2296, 2934, 3, 5466, 5457, 2753, 3394, 3455, 3, 5]","[2, 5661, 5622, 3626, 3, 5]","[2, 1663, 3609, 5869, 3136, 3291, 3, 5810, 2931, 2781, 6565, 3, 5]","[2, 5705, 2970, 1167, 5501, 123, 123, 3, 5]","[2, 5451, 3447, 3082, 3, 5951, 5606, 3088, 123, 123, 123, 141, 3, 5]",ㅋㅋㅋㅋㅋ모해 [SEP] 대단하다구...^& [SEP] 
"[2, 5661, 5622, 3626, 3, 5]","[2, 1663, 3609, 5869, 3136, 3291, 3, 5810, 2931, 2781, 6565, 3, 5]","[2, 5705, 2970, 1167, 5501, 123, 123, 3, 5]","[2, 5451, 3447, 3082, 3, 5951, 5606, 3088, 123, 123, 123, 141, 3, 5]","[2, 5549, 6110, 2946, 2078, 6062, 3, 5]",얼른 잠이나 자십쇼 [SEP] 
"[2, 1663, 3609, 5869, 3136, 3291, 3, 5810, 2931, 2781, 6565, 3, 5]","[2, 5705, 2970, 1167, 5501, 123, 123, 3, 5]","[2, 5451, 3447, 3082, 3, 5951, 5606, 3088, 123, 123, 123, 141, 3, 5]","[2, 5549, 6110, 2946, 2078, 6062, 3, 5]","[2, 5525, 584, 6367, 5825, 5502, 1795, 2998, 2925, 3, 5]",뭐야 넌 오ㅑ 그때까지 안잤어 [SEP] 
"[2, 5705, 2970, 1167, 5501, 123, 123, 3, 5]","[2, 5451, 3447, 3082, 3, 5951, 5606, 3088, 123, 123, 123, 141, 3, 5]","[2, 5549, 6110, 2946, 2078, 6062, 3, 5]","[2, 5525, 584, 6367, 5825, 5502, 1795, 2998, 2925, 3, 5]","[2, 6, 2059, 5800, 5532, 3017, 6629, 123, 123, 123, 134, 3, 5]",익현이 얘기 들어주느라...? [SEP] 
"[2, 5451, 3447, 3082, 3, 5951, 5606, 3088, 123, 123, 123, 141, 3, 5]","[2, 5549, 6110, 2946, 2078, 6062, 3, 5]","[2, 5525, 584, 6367, 5825, 5502, 1795, 2998, 2925, 3, 5]","[2, 6, 2059, 5800, 5532, 3017, 6629, 123, 123, 123, 134, 3, 5]","[2, 1792, 2992, 123, 123, 123, 3, 6028, 5485, 5847, 2084, 1655, 6032, 3, 5]",아하... [SEP] 그치 그럼 늦게 잘 슈 있지 [SEP] 
"[2, 5549, 6110, 2946, 2078, 6062, 3, 5]","[2, 5525, 584, 6367, 5825, 5502, 1795, 2998, 2925, 3, 5]","[2, 6, 2059, 5800, 5532, 3017, 6629, 123, 123, 123, 134, 3, 5]","[2, 1792, 2992, 123, 123, 123, 3, 6028, 5485, 5847, 2084, 1655, 6032, 3, 5]","[2, 7240, 169, 119, 3, 5]",그런거지~! [SEP] 
"[2, 5525, 584, 6367, 5825, 5502, 1795, 2998, 2925, 3, 5]","[2, 6, 2059, 5800, 5532, 3017, 6629, 123, 123, 123, 134, 3, 5]","[2, 1792, 2992, 123, 123, 123, 3, 6028, 5485, 5847, 2084, 1655, 6032, 3, 5]","[2, 7240, 169, 119, 3, 5]","[2, 2062, 2998, 7841, 169, 169, 3, 5457, 7481, 3, 5]",인잤지롱 ~~ [SEP] 너무 신나 [SEP] 
"[2, 6, 2059, 5800, 5532, 3017, 6629, 123, 123, 123, 134, 3, 5]","[2, 1792, 2992, 123, 123, 123, 3, 6028, 5485, 5847, 2084, 1655, 6032, 3, 5]","[2, 7240, 169, 119, 3, 5]","[2, 2062, 2998, 7841, 169, 169, 3, 5457, 7481, 3, 5]","[2, 7907, 6135, 2976, 1795, 4313, 5473, 3, 5]",폭주하시면 안됩니다 [SEP] 
"[2, 1792, 2992, 123, 123, 123, 3, 6028, 5485, 5847, 2084, 1655, 6032, 3, 5]","[2, 7240, 169, 119, 3, 5]","[2, 2062, 2998, 7841, 169, 169, 3, 5457, 7481, 3, 5]","[2, 7907, 6135, 2976, 1795, 4313, 5473, 3, 5]","[2, 7907, 2947, 6039, 3, 2764, 2970, 3086, 3234, 5616, 3, 5]",폭주는 아니고 [SEP] 하이텐션 ㅎㅎ [SEP] 
"[2, 7240, 169, 119, 3, 5]","[2, 2062, 2998, 7841, 169, 169, 3, 5457, 7481, 3, 5]","[2, 7907, 6135, 2976, 1795, 4313, 5473, 3, 5]","[2, 7907, 2947, 6039, 3, 2764, 2970, 3086, 3234, 5616, 3, 5]","[2, 5548, 7907, 5888, 134, 3, 5]",그게 폭주 아님? [SEP] 
"[2, 2062, 2998, 7841, 169, 169, 3, 5457, 7481, 3, 5]","[2, 7907, 6135, 2976, 1795, 4313, 5473, 3, 5]","[2, 7907, 2947, 6039, 3, 2764, 2970, 3086, 3234, 5616, 3, 5]","[2, 5548, 7907, 5888, 134, 3, 5]","[2, 5451, 6386, 3082, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무해 [SEP] 
"[2, 7907, 6135, 2976, 1795, 4313, 5473, 3, 5]","[2, 7907, 2947, 6039, 3, 2764, 2970, 3086, 3234, 5616, 3, 5]","[2, 5548, 7907, 5888, 134, 3, 5]","[2, 5451, 6386, 3082, 3, 5]","[2, 6456, 5614, 3, 5]",현실입니다 [SEP] 
"[2, 7907, 2947, 6039, 3, 2764, 2970, 3086, 3234, 5616, 3, 5]","[2, 5548, 7907, 5888, 134, 3, 5]","[2, 5451, 6386, 3082, 3, 5]","[2, 6456, 5614, 3, 5]","[2, 2764, 5624, 2169, 5730, 3, 7220, 2921, 6172, 3, 5]",하 기분 좋으니까 [SEP] 넘어가줄게 [SEP] 
"[2, 5548, 7907, 5888, 134, 3, 5]","[2, 5451, 6386, 3082, 3, 5]","[2, 6456, 5614, 3, 5]","[2, 2764, 5624, 2169, 5730, 3, 7220, 2921, 6172, 3, 5]","[2, 6567, 5540, 7462, 2931, 134, 3, 5]",감사해야되는거야? [SEP] 
"[2, 5451, 6386, 3082, 3, 5]","[2, 6456, 5614, 3, 5]","[2, 2764, 5624, 2169, 5730, 3, 7220, 2921, 6172, 3, 5]","[2, 6567, 5540, 7462, 2931, 134, 3, 5]","[2, 5450, 6151, 3, 6567, 3239, 5896, 5502, 2931, 169, 169, 3, 581, 5582, 3378, 3003, 3, 5]",아니 ㅎㅎㅎㅎㅎㅎㅎㅎㅎ [SEP] 감사할 필요까지야~~ [SEP] 너 수업듣냐 [SEP] 
"[2, 6456, 5614, 3, 5]","[2, 2764, 5624, 2169, 5730, 3, 7220, 2921, 6172, 3, 5]","[2, 6567, 5540, 7462, 2931, 134, 3, 5]","[2, 5450, 6151, 3, 6567, 3239, 5896, 5502, 2931, 169, 169, 3, 581, 5582, 3378, 3003, 3, 5]","[2, 5464, 7334, 2935, 3, 5496, 5586, 3, 5457, 6235, 3, 5]",그래보이니 [SEP] 운동하는데 [SEP] 너무 좋다 [SEP] 
"[2, 2764, 5624, 2169, 5730, 3, 7220, 2921, 6172, 3, 5]","[2, 6567, 5540, 7462, 2931, 134, 3, 5]","[2, 5450, 6151, 3, 6567, 3239, 5896, 5502, 2931, 169, 169, 3, 581, 5582, 3378, 3003, 3, 5]","[2, 5464, 7334, 2935, 3, 5496, 5586, 3, 5457, 6235, 3, 5]","[2, 539, 5562, 5652, 3, 1257, 5501, 3254, 2921, 5886, 6879, 3082, 3, 5]",난 너가 하는 [SEP] 물구나무가 제일 신기해 [SEP] 
"[2, 6567, 5540, 7462, 2931, 134, 3, 5]","[2, 5450, 6151, 3, 6567, 3239, 5896, 5502, 2931, 169, 169, 3, 581, 5582, 3378, 3003, 3, 5]","[2, 5464, 7334, 2935, 3, 5496, 5586, 3, 5457, 6235, 3, 5]","[2, 539, 5562, 5652, 3, 1257, 5501, 3254, 2921, 5886, 6879, 3082, 3, 5]","[2, 5539, 5459, 6179, 3, 5746, 5487, 6289, 536, 3261, 141, 141, 3, 5]",그건 나도 힘들다 [SEP] 잘못하면 허리 나감^^ [SEP] 
"[2, 5450, 6151, 3, 6567, 3239, 5896, 5502, 2931, 169, 169, 3, 581, 5582, 3378, 3003, 3, 5]","[2, 5464, 7334, 2935, 3, 5496, 5586, 3, 5457, 6235, 3, 5]","[2, 539, 5562, 5652, 3, 1257, 5501, 3254, 2921, 5886, 6879, 3082, 3, 5]","[2, 5539, 5459, 6179, 3, 5746, 5487, 6289, 536, 3261, 141, 141, 3, 5]","[2, 6530, 536, 7117, 3, 5932, 5552, 1165, 797, 3135, 3159, 5591, 3, 1232, 458, 6447, 3323, 3, 6354, 3139, 3063, 123, 123, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 나 예전에 [SEP] 해보려고 막 도전했었는데 [SEP] 목 꺾일까봐 [SEP] 못하겠음.. [SEP] 
"[2, 5464, 7334, 2935, 3, 5496, 5586, 3, 5457, 6235, 3, 5]","[2, 539, 5562, 5652, 3, 1257, 5501, 3254, 2921, 5886, 6879, 3082, 3, 5]","[2, 5539, 5459, 6179, 3, 5746, 5487, 6289, 536, 3261, 141, 141, 3, 5]","[2, 6530, 536, 7117, 3, 5932, 5552, 1165, 797, 3135, 3159, 5591, 3, 1232, 458, 6447, 3323, 3, 6354, 3139, 3063, 123, 123, 3, 5]","[2, 5581, 901, 2967, 743, 2960, 5528, 3, 5]",머리 땅에 대고 하면 [SEP] 
"[2, 539, 5562, 5652, 3, 1257, 5501, 3254, 2921, 5886, 6879, 3082, 3, 5]","[2, 5539, 5459, 6179, 3, 5746, 5487, 6289, 536, 3261, 141, 141, 3, 5]","[2, 6530, 536, 7117, 3, 5932, 5552, 1165, 797, 3135, 3159, 5591, 3, 1232, 458, 6447, 3323, 3, 6354, 3139, 3063, 123, 123, 3, 5]","[2, 5581, 901, 2967, 743, 2960, 5528, 3, 5]","[2, 332, 3128, 123, 123, 123, 141, 141, 3, 5]",과연...^^ [SEP] 
"[2, 5539, 5459, 6179, 3, 5746, 5487, 6289, 536, 3261, 141, 141, 3, 5]","[2, 6530, 536, 7117, 3, 5932, 5552, 1165, 797, 3135, 3159, 5591, 3, 1232, 458, 6447, 3323, 3, 6354, 3139, 3063, 123, 123, 3, 5]","[2, 5581, 901, 2967, 743, 2960, 5528, 3, 5]","[2, 332, 3128, 123, 123, 123, 141, 141, 3, 5]","[2, 2237, 4472, 2938, 5514, 3, 1831, 5462, 536, 5553, 3, 1267, 7238, 6940, 3005, 822, 134, 3, 5]",진짠데ㅠㅠ [SEP] 야 근데 나 갑자기 [SEP] 뭐 하나만 물어봐도 됨? [SEP] 
"[2, 6530, 536, 7117, 3, 5932, 5552, 1165, 797, 3135, 3159, 5591, 3, 1232, 458, 6447, 3323, 3, 6354, 3139, 3063, 123, 123, 3, 5]","[2, 5581, 901, 2967, 743, 2960, 5528, 3, 5]","[2, 332, 3128, 123, 123, 123, 141, 141, 3, 5]","[2, 2237, 4472, 2938, 5514, 3, 1831, 5462, 536, 5553, 3, 1267, 7238, 6940, 3005, 822, 134, 3, 5]","[2, 6225, 134, 134, 3, 5]",뭔데?? [SEP] 
"[2, 5581, 901, 2967, 743, 2960, 5528, 3, 5]","[2, 332, 3128, 123, 123, 123, 141, 141, 3, 5]","[2, 2237, 4472, 2938, 5514, 3, 1831, 5462, 536, 5553, 3, 1267, 7238, 6940, 3005, 822, 134, 3, 5]","[2, 6225, 134, 134, 3, 5]","[2, 581, 2967, 334, 6936, 6285, 3, 6, 995, 1200, 3146, 5524, 3, 7612, 1267, 5930, 134, 3, 5]",너에 관한건 아닌데 [SEP] 이세랑 머남이랑 [SEP] 둘이 뭐 있음? [SEP] 
