utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 6854, 3042, 3850, 123, 123, 3, 1528, 5610, 317, 3425, 3041, 6780, 6156, 6186, 121, 121, 3, 6095, 2954, 5589, 121, 121, 3, 5]","[2, 388, 4066, 5475, 7488, 6021, 3, 2118, 6369, 317, 3425, 5486, 3195, 5505, 141, 141, 3, 5550, 1375, 3775, 5461, 5931, 5982, 3, 5]","[2, 6029, 2970, 6035, 3543, 123, 123, 3, 5]","[2, 6997, 5966, 3, 539, 317, 3425, 6095, 3005, 3, 5458, 261, 5515, 6029, 2970, 6882, 1795, 3475, 6037, 3, 5]","[2, 7210, 5725, 3, 5567, 2084, 6639, 3, 5]",그래야되는데 [SEP] 그런거 잘 못함 [SEP] 
"[2, 388, 4066, 5475, 7488, 6021, 3, 2118, 6369, 317, 3425, 5486, 3195, 5505, 141, 141, 3, 5550, 1375, 3775, 5461, 5931, 5982, 3, 5]","[2, 6029, 2970, 6035, 3543, 123, 123, 3, 5]","[2, 6997, 5966, 3, 539, 317, 3425, 6095, 3005, 3, 5458, 261, 5515, 6029, 2970, 6882, 1795, 3475, 6037, 3, 5]","[2, 7210, 5725, 3, 5567, 2084, 6639, 3, 5]","[2, 5460, 1525, 3558, 3077, 6156, 5574, 2932, 5589, 5652, 1164, 3055, 6846, 5765, 2965, 5710, 3, 5]",그냥 사귀다보면 좋아지겠지 하는 마인드로 시작을 했는데 [SEP] 
"[2, 6029, 2970, 6035, 3543, 123, 123, 3, 5]","[2, 6997, 5966, 3, 539, 317, 3425, 6095, 3005, 3, 5458, 261, 5515, 6029, 2970, 6882, 1795, 3475, 6037, 3, 5]","[2, 7210, 5725, 3, 5567, 2084, 6639, 3, 5]","[2, 5460, 1525, 3558, 3077, 6156, 5574, 2932, 5589, 5652, 1164, 3055, 6846, 5765, 2965, 5710, 3, 5]","[2, 5834, 6364, 3, 5]",ㅇㅇ 맞아 [SEP] 
"[2, 6997, 5966, 3, 539, 317, 3425, 6095, 3005, 3, 5458, 261, 5515, 6029, 2970, 6882, 1795, 3475, 6037, 3, 5]","[2, 7210, 5725, 3, 5567, 2084, 6639, 3, 5]","[2, 5460, 1525, 3558, 3077, 6156, 5574, 2932, 5589, 5652, 1164, 3055, 6846, 5765, 2965, 5710, 3, 5]","[2, 5834, 6364, 3, 5]","[2, 6176, 6071, 134, 3, 5788, 5478, 811, 134, 3, 5]",안좋아진다? [SEP] 그러면 어떻게 돼? [SEP] 
"[2, 7210, 5725, 3, 5567, 2084, 6639, 3, 5]","[2, 5460, 1525, 3558, 3077, 6156, 5574, 2932, 5589, 5652, 1164, 3055, 6846, 5765, 2965, 5710, 3, 5]","[2, 5834, 6364, 3, 5]","[2, 6176, 6071, 134, 3, 5788, 5478, 811, 134, 3, 5]","[2, 5513, 187, 3281, 3030, 2483, 5880, 2921, 5664, 5824, 3, 5]",그래서 ㅂㅂ한 케이스가 이번이고 [SEP] 
"[2, 5460, 1525, 3558, 3077, 6156, 5574, 2932, 5589, 5652, 1164, 3055, 6846, 5765, 2965, 5710, 3, 5]","[2, 5834, 6364, 3, 5]","[2, 6176, 6071, 134, 3, 5788, 5478, 811, 134, 3, 5]","[2, 5513, 187, 3281, 3030, 2483, 5880, 2921, 5664, 5824, 3, 5]","[2, 2652, 3361, 6932, 5953, 3241, 3, 5]",파탄나는거지ㅣ [SEP] 
"[2, 5834, 6364, 3, 5]","[2, 6176, 6071, 134, 3, 5788, 5478, 811, 134, 3, 5]","[2, 5513, 187, 3281, 3030, 2483, 5880, 2921, 5664, 5824, 3, 5]","[2, 2652, 3361, 6932, 5953, 3241, 3, 5]","[2, 241, 3867, 3121, 6366, 1566, 3697, 3111, 3, 6406, 2987, 818, 6056, 3, 2128, 3582, 5637, 6913, 3, 5]",개뜬금 없는 선배랑 [SEP] 만나게 되가지고 [SEP] 정붙이다보니까 [SEP] 
"[2, 6176, 6071, 134, 3, 5788, 5478, 811, 134, 3, 5]","[2, 5513, 187, 3281, 3030, 2483, 5880, 2921, 5664, 5824, 3, 5]","[2, 2652, 3361, 6932, 5953, 3241, 3, 5]","[2, 241, 3867, 3121, 6366, 1566, 3697, 3111, 3, 6406, 2987, 818, 6056, 3, 2128, 3582, 5637, 6913, 3, 5]","[2, 539, 1891, 3228, 3080, 5805, 3, 5]",난 연상은 별로 [SEP] 
"[2, 5513, 187, 3281, 3030, 2483, 5880, 2921, 5664, 5824, 3, 5]","[2, 2652, 3361, 6932, 5953, 3241, 3, 5]","[2, 241, 3867, 3121, 6366, 1566, 3697, 3111, 3, 6406, 2987, 818, 6056, 3, 2128, 3582, 5637, 6913, 3, 5]","[2, 539, 1891, 3228, 3080, 5805, 3, 5]","[2, 5629, 2767, 3343, 3009, 134, 3, 5]",그리고 한두번? [SEP] 
"[2, 2652, 3361, 6932, 5953, 3241, 3, 5]","[2, 241, 3867, 3121, 6366, 1566, 3697, 3111, 3, 6406, 2987, 818, 6056, 3, 2128, 3582, 5637, 6913, 3, 5]","[2, 539, 1891, 3228, 3080, 5805, 3, 5]","[2, 5629, 2767, 3343, 3009, 134, 3, 5]","[2, 5792, 5497, 1795, 7415, 3022, 134, 3, 5]",가서 학교 안돌아옴? [SEP] 
"[2, 241, 3867, 3121, 6366, 1566, 3697, 3111, 3, 6406, 2987, 818, 6056, 3, 2128, 3582, 5637, 6913, 3, 5]","[2, 539, 1891, 3228, 3080, 5805, 3, 5]","[2, 5629, 2767, 3343, 3009, 134, 3, 5]","[2, 5792, 5497, 1795, 7415, 3022, 134, 3, 5]","[2, 5847, 536, 3542, 2966, 3, 5]",늦게 나갔으 [SEP] 
"[2, 539, 1891, 3228, 3080, 5805, 3, 5]","[2, 5629, 2767, 3343, 3009, 134, 3, 5]","[2, 5792, 5497, 1795, 7415, 3022, 134, 3, 5]","[2, 5847, 536, 3542, 2966, 3, 5]","[2, 1831, 1782, 5788, 3, 2128, 3582, 6161, 2938, 132, 2939, 3275, 3, 5]",야 씨 그러면 [SEP] 정붙이는데 8개월 [SEP] 
"[2, 5629, 2767, 3343, 3009, 134, 3, 5]","[2, 5792, 5497, 1795, 7415, 3022, 134, 3, 5]","[2, 5847, 536, 3542, 2966, 3, 5]","[2, 1831, 1782, 5788, 3, 2128, 3582, 6161, 2938, 132, 2939, 3275, 3, 5]","[2, 6335, 2124, 3, 6223, 5619, 5975, 5953, 7176, 3, 542, 1269, 2974, 5702, 3, 5458, 6971, 2266, 3337, 5478, 1201, 3003, 3, 5]",그니까 점 [SEP] 말이 그렇다는거지ㅡㅡ [SEP] 날 뭘로보고 [SEP] 내가 너랑 짱친 어케 먹냐 [SEP] 
"[2, 5792, 5497, 1795, 7415, 3022, 134, 3, 5]","[2, 5847, 536, 3542, 2966, 3, 5]","[2, 1831, 1782, 5788, 3, 2128, 3582, 6161, 2938, 132, 2939, 3275, 3, 5]","[2, 6335, 2124, 3, 6223, 5619, 5975, 5953, 7176, 3, 542, 1269, 2974, 5702, 3, 5458, 6971, 2266, 3337, 5478, 1201, 3003, 3, 5]","[2, 5834, 123, 123, 123, 3, 7732, 1621, 4359, 3, 5]",ㅇㅇ... [SEP] 빠른 수긍 [SEP] 
"[2, 5847, 536, 3542, 2966, 3, 5]","[2, 1831, 1782, 5788, 3, 2128, 3582, 6161, 2938, 132, 2939, 3275, 3, 5]","[2, 6335, 2124, 3, 6223, 5619, 5975, 5953, 7176, 3, 542, 1269, 2974, 5702, 3, 5458, 6971, 2266, 3337, 5478, 1201, 3003, 3, 5]","[2, 5834, 123, 123, 123, 3, 7732, 1621, 4359, 3, 5]","[2, 5560, 815, 5599, 3, 5]",그렇게 됐습니다 [SEP] 
"[2, 1831, 1782, 5788, 3, 2128, 3582, 6161, 2938, 132, 2939, 3275, 3, 5]","[2, 6335, 2124, 3, 6223, 5619, 5975, 5953, 7176, 3, 542, 1269, 2974, 5702, 3, 5458, 6971, 2266, 3337, 5478, 1201, 3003, 3, 5]","[2, 5834, 123, 123, 123, 3, 7732, 1621, 4359, 3, 5]","[2, 5560, 815, 5599, 3, 5]","[2, 1792, 5462, 5568, 3, 5]",아 근데 나는 [SEP] 
"[2, 6335, 2124, 3, 6223, 5619, 5975, 5953, 7176, 3, 542, 1269, 2974, 5702, 3, 5458, 6971, 2266, 3337, 5478, 1201, 3003, 3, 5]","[2, 5834, 123, 123, 123, 3, 7732, 1621, 4359, 3, 5]","[2, 5560, 815, 5599, 3, 5]","[2, 1792, 5462, 5568, 3, 5]","[2, 265, 3249, 5486, 6700, 2965, 3, 1330, 3001, 6691, 3, 5]",거절하는 방법을 [SEP] 배워야하는데 [SEP] 
"[2, 5834, 123, 123, 123, 3, 7732, 1621, 4359, 3, 5]","[2, 5560, 815, 5599, 3, 5]","[2, 1792, 5462, 5568, 3, 5]","[2, 265, 3249, 5486, 6700, 2965, 3, 1330, 3001, 6691, 3, 5]","[2, 5458, 261, 3244, 6176, 5586, 1316, 5453, 5805, 123, 123, 123, 3, 5836, 5458, 1169, 3030, 307, 3049, 5916, 3, 5459, 5623, 2960, 5647, 2960, 3, 261, 5515, 3005, 7947, 7462, 5545, 3, 5]",내가 걔를 안좋아하는데 받는거 별로... [SEP] 아까 내가 말한 경우에는 [SEP] 나도 힘들고 귀찮고 [SEP] 걔한테도 상처되는거잖아 [SEP] 
"[2, 5560, 815, 5599, 3, 5]","[2, 1792, 5462, 5568, 3, 5]","[2, 265, 3249, 5486, 6700, 2965, 3, 1330, 3001, 6691, 3, 5]","[2, 5458, 261, 3244, 6176, 5586, 1316, 5453, 5805, 123, 123, 123, 3, 5836, 5458, 1169, 3030, 307, 3049, 5916, 3, 5459, 5623, 2960, 5647, 2960, 3, 261, 5515, 3005, 7947, 7462, 5545, 3, 5]","[2, 5482, 6014, 3, 5]",그거 인정 [SEP] 
"[2, 1792, 5462, 5568, 3, 5]","[2, 265, 3249, 5486, 6700, 2965, 3, 1330, 3001, 6691, 3, 5]","[2, 5458, 261, 3244, 6176, 5586, 1316, 5453, 5805, 123, 123, 123, 3, 5836, 5458, 1169, 3030, 307, 3049, 5916, 3, 5459, 5623, 2960, 5647, 2960, 3, 261, 5515, 3005, 7947, 7462, 5545, 3, 5]","[2, 5482, 6014, 3, 5]","[2, 539, 5522, 7569, 5574, 2950, 3, 5462, 261, 2947, 388, 3028, 7045, 2970, 5632, 3, 5485, 5661, 3071, 3, 5]",난 존나 걔가 좋아서 [SEP] 근데 걔는 그닥 반응이 없어 [SEP] 그럼 뭐가돼 [SEP] 
"[2, 265, 3249, 5486, 6700, 2965, 3, 1330, 3001, 6691, 3, 5]","[2, 5458, 261, 3244, 6176, 5586, 1316, 5453, 5805, 123, 123, 123, 3, 5836, 5458, 1169, 3030, 307, 3049, 5916, 3, 5459, 5623, 2960, 5647, 2960, 3, 261, 5515, 3005, 7947, 7462, 5545, 3, 5]","[2, 5482, 6014, 3, 5]","[2, 539, 5522, 7569, 5574, 2950, 3, 5462, 261, 2947, 388, 3028, 7045, 2970, 5632, 3, 5485, 5661, 3071, 3, 5]","[2, 7417, 2953, 3, 5820, 3, 5796, 3296, 5514, 3, 5]",ㅋㅋㅋㅋㄱㅋㄱㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋ [SEP] 아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 개웃겨ㅠㅠ [SEP] 
"[2, 5458, 261, 3244, 6176, 5586, 1316, 5453, 5805, 123, 123, 123, 3, 5836, 5458, 1169, 3030, 307, 3049, 5916, 3, 5459, 5623, 2960, 5647, 2960, 3, 261, 5515, 3005, 7947, 7462, 5545, 3, 5]","[2, 5482, 6014, 3, 5]","[2, 539, 5522, 7569, 5574, 2950, 3, 5462, 261, 2947, 388, 3028, 7045, 2970, 5632, 3, 5485, 5661, 3071, 3, 5]","[2, 7417, 2953, 3, 5820, 3, 5796, 3296, 5514, 3, 5]","[2, 123, 123, 123, 134, 134, 134, 3, 5857, 5566, 2921, 123, 123, 123, 134, 134, 134, 3, 218, 6112, 7796, 3119, 134, 134, 134, 3, 5]",...??? [SEP] 대체 어디가...??? [SEP] ㅡ으으으ㅡㅁ??? [SEP] 
"[2, 5482, 6014, 3, 5]","[2, 539, 5522, 7569, 5574, 2950, 3, 5462, 261, 2947, 388, 3028, 7045, 2970, 5632, 3, 5485, 5661, 3071, 3, 5]","[2, 7417, 2953, 3, 5820, 3, 5796, 3296, 5514, 3, 5]","[2, 123, 123, 123, 134, 134, 134, 3, 5857, 5566, 2921, 123, 123, 123, 134, 134, 134, 3, 218, 6112, 7796, 3119, 134, 134, 134, 3, 5]","[2, 1169, 5606, 7065, 3, 1983, 6799, 1983, 5815, 3, 5]",말하다보니 [SEP] 웃겨서 웃는다 [SEP] 
"[2, 539, 5522, 7569, 5574, 2950, 3, 5462, 261, 2947, 388, 3028, 7045, 2970, 5632, 3, 5485, 5661, 3071, 3, 5]","[2, 7417, 2953, 3, 5820, 3, 5796, 3296, 5514, 3, 5]","[2, 123, 123, 123, 134, 134, 134, 3, 5857, 5566, 2921, 123, 123, 123, 134, 134, 134, 3, 218, 6112, 7796, 3119, 134, 134, 134, 3, 5]","[2, 1169, 5606, 7065, 3, 1983, 6799, 1983, 5815, 3, 5]","[2, 5763, 3, 5]",뭐야ㅋㅋㅋㅋㅋ [SEP] 
"[2, 7417, 2953, 3, 5820, 3, 5796, 3296, 5514, 3, 5]","[2, 123, 123, 123, 134, 134, 134, 3, 5857, 5566, 2921, 123, 123, 123, 134, 134, 134, 3, 218, 6112, 7796, 3119, 134, 134, 134, 3, 5]","[2, 1169, 5606, 7065, 3, 1983, 6799, 1983, 5815, 3, 5]","[2, 5763, 3, 5]","[2, 200, 3406, 2934, 1944, 119, 119, 119, 119, 3, 6023, 497, 3069, 5499, 5464, 3, 1792, 4012, 2979, 6176, 5739, 5681, 3, 5]",ㅏ식아 왜!!!! [SEP] 기분이 꿀꿀해서 그래 [SEP] 아뮤리 안좋아했다지만 [SEP] 
"[2, 123, 123, 123, 134, 134, 134, 3, 5857, 5566, 2921, 123, 123, 123, 134, 134, 134, 3, 218, 6112, 7796, 3119, 134, 134, 134, 3, 5]","[2, 1169, 5606, 7065, 3, 1983, 6799, 1983, 5815, 3, 5]","[2, 5763, 3, 5]","[2, 200, 3406, 2934, 1944, 119, 119, 119, 119, 3, 6023, 497, 3069, 5499, 5464, 3, 1792, 4012, 2979, 6176, 5739, 5681, 3, 5]","[2, 5793, 3063, 3, 5]",그럴수있음 [SEP] 
"[2, 1169, 5606, 7065, 3, 1983, 6799, 1983, 5815, 3, 5]","[2, 5763, 3, 5]","[2, 200, 3406, 2934, 1944, 119, 119, 119, 119, 3, 6023, 497, 3069, 5499, 5464, 3, 1792, 4012, 2979, 6176, 5739, 5681, 3, 5]","[2, 5793, 3063, 3, 5]","[2, 5634, 7491, 3011, 5449, 3, 1944, 6023, 6338, 3, 7417, 2953, 3, 5]",그래도 헤어졌눈데 [SEP] 왜 기분이 좋지 [SEP] ㅋㅋㅋㅋㅋㄱㅋㅋㄱㅋㄱㅋㄱㅋ [SEP] 
"[2, 5763, 3, 5]","[2, 200, 3406, 2934, 1944, 119, 119, 119, 119, 3, 6023, 497, 3069, 5499, 5464, 3, 1792, 4012, 2979, 6176, 5739, 5681, 3, 5]","[2, 5793, 3063, 3, 5]","[2, 5634, 7491, 3011, 5449, 3, 1944, 6023, 6338, 3, 7417, 2953, 3, 5]","[2, 123, 123, 123, 123, 134, 134, 134, 3, 5]",....??? [SEP] 
"[2, 200, 3406, 2934, 1944, 119, 119, 119, 119, 3, 6023, 497, 3069, 5499, 5464, 3, 1792, 4012, 2979, 6176, 5739, 5681, 3, 5]","[2, 5793, 3063, 3, 5]","[2, 5634, 7491, 3011, 5449, 3, 1944, 6023, 6338, 3, 7417, 2953, 3, 5]","[2, 123, 123, 123, 123, 134, 134, 134, 3, 5]","[2, 1792, 1944, 2967, 119, 119, 3, 5]",아 왜에!! [SEP] 
"[2, 5793, 3063, 3, 5]","[2, 5634, 7491, 3011, 5449, 3, 1944, 6023, 6338, 3, 7417, 2953, 3, 5]","[2, 123, 123, 123, 123, 134, 134, 134, 3, 5]","[2, 1792, 1944, 2967, 119, 119, 3, 5]","[2, 6377, 3323, 5447, 3, 5]",진정해봐ㅋㅋ [SEP] 
"[2, 5634, 7491, 3011, 5449, 3, 1944, 6023, 6338, 3, 7417, 2953, 3, 5]","[2, 123, 123, 123, 123, 134, 134, 134, 3, 5]","[2, 1792, 1944, 2967, 119, 119, 3, 5]","[2, 6377, 3323, 5447, 3, 5]","[2, 265, 3249, 5486, 1351, 2965, 1330, 3001, 6691, 3, 6369, 5470, 737, 2940, 7947, 1795, 3017, 5552, 3, 5]",거절하는 법을 배워야하는데 [SEP] 항상 지금 당장 상처 안주려고 [SEP] 
"[2, 123, 123, 123, 123, 134, 134, 134, 3, 5]","[2, 1792, 1944, 2967, 119, 119, 3, 5]","[2, 6377, 3323, 5447, 3, 5]","[2, 265, 3249, 5486, 1351, 2965, 1330, 3001, 6691, 3, 6369, 5470, 737, 2940, 7947, 1795, 3017, 5552, 3, 5]","[2, 1806, 123, 123, 123, 1792, 3385, 123, 123, 123, 3, 5539, 2301, 123, 123, 123, 3, 5704, 2976, 6186, 3, 5459, 5522, 7108, 6775, 3310, 3411, 1852, 3914, 5474, 3, 5]",앗...아앗... [SEP] 그건 쫌...;; [SEP] 이러면 어때 [SEP] 나도 존나 당황스러운걸 어필하고 [SEP] 
"[2, 1792, 1944, 2967, 119, 119, 3, 5]","[2, 6377, 3323, 5447, 3, 5]","[2, 265, 3249, 5486, 1351, 2965, 1330, 3001, 6691, 3, 6369, 5470, 737, 2940, 7947, 1795, 3017, 5552, 3, 5]","[2, 1806, 123, 123, 123, 1792, 3385, 123, 123, 123, 3, 5539, 2301, 123, 123, 123, 3, 5704, 2976, 6186, 3, 5459, 5522, 7108, 6775, 3310, 3411, 1852, 3914, 5474, 3, 5]","[2, 5548, 764, 7947, 5488, 3, 5]",그게 더 상처라고 [SEP] 
"[2, 6377, 3323, 5447, 3, 5]","[2, 265, 3249, 5486, 1351, 2965, 1330, 3001, 6691, 3, 6369, 5470, 737, 2940, 7947, 1795, 3017, 5552, 3, 5]","[2, 1806, 123, 123, 123, 1792, 3385, 123, 123, 123, 3, 5539, 2301, 123, 123, 123, 3, 5704, 2976, 6186, 3, 5459, 5522, 7108, 6775, 3310, 3411, 1852, 3914, 5474, 3, 5]","[2, 5548, 764, 7947, 5488, 3, 5]","[2, 5490, 5530, 3, 1831, 1782, 5485, 3, 5]",그러는거야 [SEP] 야 씨 그럼 [SEP] 
"[2, 265, 3249, 5486, 1351, 2965, 1330, 3001, 6691, 3, 6369, 5470, 737, 2940, 7947, 1795, 3017, 5552, 3, 5]","[2, 1806, 123, 123, 123, 1792, 3385, 123, 123, 123, 3, 5539, 2301, 123, 123, 123, 3, 5704, 2976, 6186, 3, 5459, 5522, 7108, 6775, 3310, 3411, 1852, 3914, 5474, 3, 5]","[2, 5548, 764, 7947, 5488, 3, 5]","[2, 5490, 5530, 3, 1831, 1782, 5485, 3, 5]","[2, 581, 1888, 3337, 7099, 6133, 5482, 3077, 3, 5]",너 여친없는 이유 그거다 [SEP] 
"[2, 1806, 123, 123, 123, 1792, 3385, 123, 123, 123, 3, 5539, 2301, 123, 123, 123, 3, 5704, 2976, 6186, 3, 5459, 5522, 7108, 6775, 3310, 3411, 1852, 3914, 5474, 3, 5]","[2, 5548, 764, 7947, 5488, 3, 5]","[2, 5490, 5530, 3, 1831, 1782, 5485, 3, 5]","[2, 581, 1888, 3337, 7099, 6133, 5482, 3077, 3, 5]","[2, 1792, 3161, 3144, 3447, 2931, 3553, 3122, 3, 5491, 6430, 546, 5881, 3, 5]",아시발모야꺼져;; [SEP] 이거보단 낫자너 [SEP] 
"[2, 5548, 764, 7947, 5488, 3, 5]","[2, 5490, 5530, 3, 1831, 1782, 5485, 3, 5]","[2, 581, 1888, 3337, 7099, 6133, 5482, 3077, 3, 5]","[2, 1792, 3161, 3144, 3447, 2931, 3553, 3122, 3, 5491, 6430, 546, 5881, 3, 5]","[2, 7417, 5867, 3, 1844, 2934, 2975, 5447, 5867, 3, 5450, 6335, 3, 5]",ㅋㅋㅋㅋㄱㅋㄱㅋㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ [SEP] 양아칰ㅋㅋㄱㅋㄱㄱㅋㄱㅋ [SEP] 아니 그니까 [SEP] 
"[2, 5490, 5530, 3, 1831, 1782, 5485, 3, 5]","[2, 581, 1888, 3337, 7099, 6133, 5482, 3077, 3, 5]","[2, 1792, 3161, 3144, 3447, 2931, 3553, 3122, 3, 5491, 6430, 546, 5881, 3, 5]","[2, 7417, 5867, 3, 1844, 2934, 2975, 5447, 5867, 3, 5450, 6335, 3, 5]","[2, 5761, 5522, 726, 3192, 5556, 3, 5450, 123, 539, 581, 5696, 123, 3, 5]",아니면 존나 단호하게 [SEP] 아니. 난 너 싫어. [SEP] 
"[2, 581, 1888, 3337, 7099, 6133, 5482, 3077, 3, 5]","[2, 1792, 3161, 3144, 3447, 2931, 3553, 3122, 3, 5491, 6430, 546, 5881, 3, 5]","[2, 7417, 5867, 3, 1844, 2934, 2975, 5447, 5867, 3, 5450, 6335, 3, 5]","[2, 5761, 5522, 726, 3192, 5556, 3, 5450, 123, 539, 581, 5696, 123, 3, 5]","[2, 5973, 7184, 5531, 2974, 2235, 2928, 5523, 1176, 6591, 7037, 3, 5541, 1686, 3228, 3030, 1169, 3, 6461, 123, 123, 123, 3, 5]",미안하지만 친구로 지내는게 맞을거 같아 [SEP] 이런 식상한 말 [SEP] 다른거... [SEP] 
"[2, 1792, 3161, 3144, 3447, 2931, 3553, 3122, 3, 5491, 6430, 546, 5881, 3, 5]","[2, 7417, 5867, 3, 1844, 2934, 2975, 5447, 5867, 3, 5450, 6335, 3, 5]","[2, 5761, 5522, 726, 3192, 5556, 3, 5450, 123, 539, 581, 5696, 123, 3, 5]","[2, 5973, 7184, 5531, 2974, 2235, 2928, 5523, 1176, 6591, 7037, 3, 5541, 1686, 3228, 3030, 1169, 3, 6461, 123, 123, 123, 3, 5]","[2, 5539, 5482, 5608, 5624, 193, 7131, 134, 3, 6466, 3, 1686, 3228, 5499, 764, 6176, 3352, 5447, 3, 6579, 5611, 3, 6192, 5882, 1299, 7804, 6080, 3005, 5470, 5639, 7197, 5952, 3, 2031, 3262, 3800, 2934, 3068, 3474, 3474, 3213, 3, 221, 3060, 5493, 4091, 3, 5]",그건 그거대로 기분 ㅈ같다? [SEP] 진짜ㅋㅋㅋ [SEP] 식상해서 더 안좋아짐ㅋㅋ [SEP] 그런게 있어 [SEP] 물론 그걸 믿었던 병신도 지금 여기 있긴 한데 [SEP] 으유텨아ㅡ타타낸 [SEP] 가ㅏ아아앍 [SEP] 
"[2, 7417, 5867, 3, 1844, 2934, 2975, 5447, 5867, 3, 5450, 6335, 3, 5]","[2, 5761, 5522, 726, 3192, 5556, 3, 5450, 123, 539, 581, 5696, 123, 3, 5]","[2, 5973, 7184, 5531, 2974, 2235, 2928, 5523, 1176, 6591, 7037, 3, 5541, 1686, 3228, 3030, 1169, 3, 6461, 123, 123, 123, 3, 5]","[2, 5539, 5482, 5608, 5624, 193, 7131, 134, 3, 6466, 3, 1686, 3228, 5499, 764, 6176, 3352, 5447, 3, 6579, 5611, 3, 6192, 5882, 1299, 7804, 6080, 3005, 5470, 5639, 7197, 5952, 3, 2031, 3262, 3800, 2934, 3068, 3474, 3474, 3213, 3, 221, 3060, 5493, 4091, 3, 5]","[2, 7491, 3247, 2989, 539, 2938, 3, 1944, 5562, 5448, 3, 5]",헤어진건 난데 [SEP] 왜 너가ㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 
"[2, 5761, 5522, 726, 3192, 5556, 3, 5450, 123, 539, 581, 5696, 123, 3, 5]","[2, 5973, 7184, 5531, 2974, 2235, 2928, 5523, 1176, 6591, 7037, 3, 5541, 1686, 3228, 3030, 1169, 3, 6461, 123, 123, 123, 3, 5]","[2, 5539, 5482, 5608, 5624, 193, 7131, 134, 3, 6466, 3, 1686, 3228, 5499, 764, 6176, 3352, 5447, 3, 6579, 5611, 3, 6192, 5882, 1299, 7804, 6080, 3005, 5470, 5639, 7197, 5952, 3, 2031, 3262, 3800, 2934, 3068, 3474, 3474, 3213, 3, 221, 3060, 5493, 4091, 3, 5]","[2, 7491, 3247, 2989, 539, 2938, 3, 1944, 5562, 5448, 3, 5]","[2, 5546, 3, 5450, 5452, 3, 5458, 7491, 3047, 2923, 3, 7569, 5652, 6223, 5531, 5960, 2235, 2928, 4861, 3, 6192, 5568, 1795, 3849, 5555, 3, 5]",ㅋㅌㅋㅋ [SEP] 아니 진짜 [SEP] 내가 헤어질때 [SEP] 걔가 하는 말이 친구처럼 지내쟤 [SEP] 물론 나는 안믿었어 [SEP] 
"[2, 5973, 7184, 5531, 2974, 2235, 2928, 5523, 1176, 6591, 7037, 3, 5541, 1686, 3228, 3030, 1169, 3, 6461, 123, 123, 123, 3, 5]","[2, 5539, 5482, 5608, 5624, 193, 7131, 134, 3, 6466, 3, 1686, 3228, 5499, 764, 6176, 3352, 5447, 3, 6579, 5611, 3, 6192, 5882, 1299, 7804, 6080, 3005, 5470, 5639, 7197, 5952, 3, 2031, 3262, 3800, 2934, 3068, 3474, 3474, 3213, 3, 221, 3060, 5493, 4091, 3, 5]","[2, 7491, 3247, 2989, 539, 2938, 3, 1944, 5562, 5448, 3, 5]","[2, 5546, 3, 5450, 5452, 3, 5458, 7491, 3047, 2923, 3, 7569, 5652, 6223, 5531, 5960, 2235, 2928, 4861, 3, 6192, 5568, 1795, 3849, 5555, 3, 5]","[2, 1944, 7491, 2932, 6142, 6642, 2931, 3, 1944, 3317, 3247, 6045, 3, 5]",왜 헤어지자고 한거야 [SEP] 왜깨진건데 [SEP] 
"[2, 5539, 5482, 5608, 5624, 193, 7131, 134, 3, 6466, 3, 1686, 3228, 5499, 764, 6176, 3352, 5447, 3, 6579, 5611, 3, 6192, 5882, 1299, 7804, 6080, 3005, 5470, 5639, 7197, 5952, 3, 2031, 3262, 3800, 2934, 3068, 3474, 3474, 3213, 3, 221, 3060, 5493, 4091, 3, 5]","[2, 7491, 3247, 2989, 539, 2938, 3, 1944, 5562, 5448, 3, 5]","[2, 5546, 3, 5450, 5452, 3, 5458, 7491, 3047, 2923, 3, 7569, 5652, 6223, 5531, 5960, 2235, 2928, 4861, 3, 6192, 5568, 1795, 3849, 5555, 3, 5]","[2, 1944, 7491, 2932, 6142, 6642, 2931, 3, 1944, 3317, 3247, 6045, 3, 5]","[2, 6256, 5560, 6410, 3005, 5543, 5531, 5960, 5478, 2235, 2928, 3003, 3, 5]",솔직히 그렇게 말해도 ㄹㅇ 친구처럼 어떻게 지내냐 [SEP] 
"[2, 7491, 3247, 2989, 539, 2938, 3, 1944, 5562, 5448, 3, 5]","[2, 5546, 3, 5450, 5452, 3, 5458, 7491, 3047, 2923, 3, 7569, 5652, 6223, 5531, 5960, 2235, 2928, 4861, 3, 6192, 5568, 1795, 3849, 5555, 3, 5]","[2, 1944, 7491, 2932, 6142, 6642, 2931, 3, 1944, 3317, 3247, 6045, 3, 5]","[2, 6256, 5560, 6410, 3005, 5543, 5531, 5960, 5478, 2235, 2928, 3003, 3, 5]","[2, 5638, 6410, 3323, 3, 5]",일단 말해봐 [SEP] 
