utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 162, 3107, 6107, 123, 7712, 2921, 2704, 3147, 3362, 153, 3109, 3653, 3109, 7414, 6098, 3653, 3663, 3161, 3097, 2707, 3093, 2921, 5753, 3, 388, 1535, 3167, 2707, 5583, 2960, 3, 7712, 7916, 6057, 165, 6131, 3653, 3110, 3095, 6732, 3107, 3, 5]","[2, 6335, 2059, 2993, 5458, 6814, 2963, 2773, 5987, 3197, 3, 5]","[2, 1992, 2978, 2990, 3686, 5880, 5891, 2999, 822, 3, 7403, 7072, 3, 5]","[2, 6670, 2950, 6296, 3, 5]","[2, 7906, 6060, 7517, 1461, 2924, 2946, 3, 5]",포맷하니까 대가리 빻았나 [SEP] 
"[2, 6335, 2059, 2993, 5458, 6814, 2963, 2773, 5987, 3197, 3, 5]","[2, 1992, 2978, 2990, 3686, 5880, 5891, 2999, 822, 3, 7403, 7072, 3, 5]","[2, 6670, 2950, 6296, 3, 5]","[2, 7906, 6060, 7517, 1461, 2924, 2946, 3, 5]","[2, 198, 3057, 3093, 3244, 145, 3170, 5474, 3, 6138, 5510, 2956, 2935, 3, 5]",ㅍㄹ더를 cd하고 [SEP] 혹시 모르잔니 [SEP] 
"[2, 1992, 2978, 2990, 3686, 5880, 5891, 2999, 822, 3, 7403, 7072, 3, 5]","[2, 6670, 2950, 6296, 3, 5]","[2, 7906, 6060, 7517, 1461, 2924, 2946, 3, 5]","[2, 198, 3057, 3093, 3244, 145, 3170, 5474, 3, 6138, 5510, 2956, 2935, 3, 5]","[2, 1852, 3472, 2950, 145, 3170, 221, 5633, 2947, 275, 5526, 3, 145, 3170, 145, 3095, 3436, 7916, 6057, 165, 6131, 3653, 3110, 3095, 6732, 3107, 3653, 3109, 3653, 3109, 7414, 6098, 3653, 142, 143, 3123, 6098, 3436, 3110, 7204, 3, 6689, 6688, 3, 5]",어째서 cd 가 안되는 것이지 [SEP] cd C:\python workspace\kakaotalk_analysis [SEP] 하니까 안됨 [SEP] 
"[2, 6670, 2950, 6296, 3, 5]","[2, 7906, 6060, 7517, 1461, 2924, 2946, 3, 5]","[2, 198, 3057, 3093, 3244, 145, 3170, 5474, 3, 6138, 5510, 2956, 2935, 3, 5]","[2, 1852, 3472, 2950, 145, 3170, 221, 5633, 2947, 275, 5526, 3, 145, 3170, 145, 3095, 3436, 7916, 6057, 165, 6131, 3653, 3110, 3095, 6732, 3107, 3653, 3109, 3653, 3109, 7414, 6098, 3653, 142, 143, 3123, 6098, 3436, 3110, 7204, 3, 6689, 6688, 3, 5]","[2, 5460, 145, 3170, 2999, 7904, 3, 2573, 7431, 2950, 3, 5]",그냥 cd만 치고 [SEP] 탭 눌러서 [SEP] 
"[2, 7906, 6060, 7517, 1461, 2924, 2946, 3, 5]","[2, 198, 3057, 3093, 3244, 145, 3170, 5474, 3, 6138, 5510, 2956, 2935, 3, 5]","[2, 1852, 3472, 2950, 145, 3170, 221, 5633, 2947, 275, 5526, 3, 145, 3170, 145, 3095, 3436, 7916, 6057, 165, 6131, 3653, 3110, 3095, 6732, 3107, 3653, 3109, 3653, 3109, 7414, 6098, 3653, 142, 143, 3123, 6098, 3436, 3110, 7204, 3, 6689, 6688, 3, 5]","[2, 5460, 145, 3170, 2999, 7904, 3, 2573, 7431, 2950, 3, 5]","[2, 2573, 5571, 2975, 5465, 5764, 5633, 2960, 3, 832, 3009, 2975, 5465, 123, 123, 6582, 3, 1577, 3009, 2975, 5465, 5731, 5449, 3, 5]",탭 한번치니까 아무것도 안되고 [SEP] 두번치니까 .. 나옴 [SEP] 세번치니까 \나오는데 [SEP] 
"[2, 198, 3057, 3093, 3244, 145, 3170, 5474, 3, 6138, 5510, 2956, 2935, 3, 5]","[2, 1852, 3472, 2950, 145, 3170, 221, 5633, 2947, 275, 5526, 3, 145, 3170, 145, 3095, 3436, 7916, 6057, 165, 6131, 3653, 3110, 3095, 6732, 3107, 3653, 3109, 3653, 3109, 7414, 6098, 3653, 142, 143, 3123, 6098, 3436, 3110, 7204, 3, 6689, 6688, 3, 5]","[2, 5460, 145, 3170, 2999, 7904, 3, 2573, 7431, 2950, 3, 5]","[2, 2573, 5571, 2975, 5465, 5764, 5633, 2960, 3, 832, 3009, 2975, 5465, 123, 123, 6582, 3, 1577, 3009, 2975, 5465, 5731, 5449, 3, 5]","[2, 2042, 5893, 2970, 2162, 121, 121, 121, 121, 3, 5513, 2059, 2983, 5648, 134, 3, 5]","음 노트북이 좀,,,, [SEP] 그래서 이동 안돼? [SEP] "
"[2, 1852, 3472, 2950, 145, 3170, 221, 5633, 2947, 275, 5526, 3, 145, 3170, 145, 3095, 3436, 7916, 6057, 165, 6131, 3653, 3110, 3095, 6732, 3107, 3653, 3109, 3653, 3109, 7414, 6098, 3653, 142, 143, 3123, 6098, 3436, 3110, 7204, 3, 6689, 6688, 3, 5]","[2, 5460, 145, 3170, 2999, 7904, 3, 2573, 7431, 2950, 3, 5]","[2, 2573, 5571, 2975, 5465, 5764, 5633, 2960, 3, 832, 3009, 2975, 5465, 123, 123, 6582, 3, 1577, 3009, 2975, 5465, 5731, 5449, 3, 5]","[2, 2042, 5893, 2970, 2162, 121, 121, 121, 121, 3, 5513, 2059, 2983, 5648, 134, 3, 5]","[2, 892, 3022, 3054, 7577, 599, 5730, 815, 2925, 3, 5462, 388, 3228, 3588, 5469, 2474, 148, 3304, 5710, 3, 5550, 1992, 2978, 2990, 3686, 5880, 2974, 221, 3352, 3, 5641, 5448, 3, 5]",따옴표 안에 넣으니까 됐어 [SEP] 근데 그상황에서 컨 f5 했는데 [SEP] 다시 워크스페이스로 가짐 [SEP] 시발ㅋㅋㅋ [SEP] 
"[2, 5460, 145, 3170, 2999, 7904, 3, 2573, 7431, 2950, 3, 5]","[2, 2573, 5571, 2975, 5465, 5764, 5633, 2960, 3, 832, 3009, 2975, 5465, 123, 123, 6582, 3, 1577, 3009, 2975, 5465, 5731, 5449, 3, 5]","[2, 2042, 5893, 2970, 2162, 121, 121, 121, 121, 3, 5513, 2059, 2983, 5648, 134, 3, 5]","[2, 892, 3022, 3054, 7577, 599, 5730, 815, 2925, 3, 5462, 388, 3228, 3588, 5469, 2474, 148, 3304, 5710, 3, 5550, 1992, 2978, 2990, 3686, 5880, 2974, 221, 3352, 3, 5641, 5448, 3, 5]","[2, 168, 6448, 6448, 3, 5893, 2970, 5626, 3384, 3080, 5714, 3, 5]",Zzzzzzzz [SEP] 노트북이 하자잇은걸로 [SEP] 
"[2, 2573, 5571, 2975, 5465, 5764, 5633, 2960, 3, 832, 3009, 2975, 5465, 123, 123, 6582, 3, 1577, 3009, 2975, 5465, 5731, 5449, 3, 5]","[2, 2042, 5893, 2970, 2162, 121, 121, 121, 121, 3, 5513, 2059, 2983, 5648, 134, 3, 5]","[2, 892, 3022, 3054, 7577, 599, 5730, 815, 2925, 3, 5462, 388, 3228, 3588, 5469, 2474, 148, 3304, 5710, 3, 5550, 1992, 2978, 2990, 3686, 5880, 2974, 221, 3352, 3, 5641, 5448, 3, 5]","[2, 168, 6448, 6448, 3, 5893, 2970, 5626, 3384, 3080, 5714, 3, 5]","[2, 260, 2453, 3060, 2953, 3151, 6723, 3097, 2707, 3093, 1895, 5484, 6476, 3, 5]",걍 카ㅏㅋ오 뭐시기 폴더 열어서 하는중 [SEP] 
"[2, 2042, 5893, 2970, 2162, 121, 121, 121, 121, 3, 5513, 2059, 2983, 5648, 134, 3, 5]","[2, 892, 3022, 3054, 7577, 599, 5730, 815, 2925, 3, 5462, 388, 3228, 3588, 5469, 2474, 148, 3304, 5710, 3, 5550, 1992, 2978, 2990, 3686, 5880, 2974, 221, 3352, 3, 5641, 5448, 3, 5]","[2, 168, 6448, 6448, 3, 5893, 2970, 5626, 3384, 3080, 5714, 3, 5]","[2, 260, 2453, 3060, 2953, 3151, 6723, 3097, 2707, 3093, 1895, 5484, 6476, 3, 5]","[2, 5513, 5931, 3736, 5465, 2888, 3454, 5451, 3, 5922, 121, 121, 3, 5]","그래서 돌아갖니까 휴먼 ㅋㅋㅋ [SEP] 화이팅,, [SEP] "
"[2, 892, 3022, 3054, 7577, 599, 5730, 815, 2925, 3, 5462, 388, 3228, 3588, 5469, 2474, 148, 3304, 5710, 3, 5550, 1992, 2978, 2990, 3686, 5880, 2974, 221, 3352, 3, 5641, 5448, 3, 5]","[2, 168, 6448, 6448, 3, 5893, 2970, 5626, 3384, 3080, 5714, 3, 5]","[2, 260, 2453, 3060, 2953, 3151, 6723, 3097, 2707, 3093, 1895, 5484, 6476, 3, 5]","[2, 5513, 5931, 3736, 5465, 2888, 3454, 5451, 3, 5922, 121, 121, 3, 5]","[2, 5899, 6152, 7589, 3, 6298, 4340, 3077, 5469, 2667, 3182, 2932, 6617, 5646, 3, 388, 1231, 4306, 2970, 1863, 3079, 3, 1268, 241, 3219, 3498, 2993, 5447, 3, 5]",코드 거지같네 [SEP] 아나콘다에서 패키지 설치했는데 [SEP] 그 모듈이 없대 [SEP] 뭔 개소릴까ㅋㅋ [SEP] 
"[2, 168, 6448, 6448, 3, 5893, 2970, 5626, 3384, 3080, 5714, 3, 5]","[2, 260, 2453, 3060, 2953, 3151, 6723, 3097, 2707, 3093, 1895, 5484, 6476, 3, 5]","[2, 5513, 5931, 3736, 5465, 2888, 3454, 5451, 3, 5922, 121, 121, 3, 5]","[2, 5899, 6152, 7589, 3, 6298, 4340, 3077, 5469, 2667, 3182, 2932, 6617, 5646, 3, 388, 1231, 4306, 2970, 1863, 3079, 3, 1268, 241, 3219, 3498, 2993, 5447, 3, 5]","[2, 5482, 2947, 5899, 5469, 3, 5]",그거는 코드에서 [SEP] 
"[2, 260, 2453, 3060, 2953, 3151, 6723, 3097, 2707, 3093, 1895, 5484, 6476, 3, 5]","[2, 5513, 5931, 3736, 5465, 2888, 3454, 5451, 3, 5922, 121, 121, 3, 5]","[2, 5899, 6152, 7589, 3, 6298, 4340, 3077, 5469, 2667, 3182, 2932, 6617, 5646, 3, 388, 1231, 4306, 2970, 1863, 3079, 3, 1268, 241, 3219, 3498, 2993, 5447, 3, 5]","[2, 5482, 2947, 5899, 5469, 3, 5]","[2, 464, 3077, 3523, 6893, 3, 5]",껐다켜야하나 [SEP] 
"[2, 5513, 5931, 3736, 5465, 2888, 3454, 5451, 3, 5922, 121, 121, 3, 5]","[2, 5899, 6152, 7589, 3, 6298, 4340, 3077, 5469, 2667, 3182, 2932, 6617, 5646, 3, 388, 1231, 4306, 2970, 1863, 3079, 3, 1268, 241, 3219, 3498, 2993, 5447, 3, 5]","[2, 5482, 2947, 5899, 5469, 3, 5]","[2, 464, 3077, 3523, 6893, 3, 5]","[2, 2852, 3074, 2965, 892, 2962, 2963, 2974, 2790, 2946, 2954, 2932, 3, 7625, 1184, 1308, 2967, 3, 2117, 3294, 7850, 3, 5788, 221, 6221, 2014, 3195, 2967, 1200, 971, 5480, 3, 5]",환경을 따른거로 햇나보지 [SEP] 왼쪽 맨 밑에 [SEP] 적혀있는거 [SEP] 그러면 가운데 위쪽에 머 뜰거야 [SEP] 
"[2, 5899, 6152, 7589, 3, 6298, 4340, 3077, 5469, 2667, 3182, 2932, 6617, 5646, 3, 388, 1231, 4306, 2970, 1863, 3079, 3, 1268, 241, 3219, 3498, 2993, 5447, 3, 5]","[2, 5482, 2947, 5899, 5469, 3, 5]","[2, 464, 3077, 3523, 6893, 3, 5]","[2, 2852, 3074, 2965, 892, 2962, 2963, 2974, 2790, 2946, 2954, 2932, 3, 7625, 1184, 1308, 2967, 3, 2117, 3294, 7850, 3, 5788, 221, 6221, 2014, 3195, 2967, 1200, 971, 5480, 3, 5]","[2, 5470, 1451, 6697, 6871, 5476, 3, 6635, 5626, 3, 5973, 5606, 5447, 3, 5]",지금 빡쳐서 화장실이야 [SEP] 이따가 하자 [SEP] 미안하다ㅋㅋ [SEP] 
"[2, 5482, 2947, 5899, 5469, 3, 5]","[2, 464, 3077, 3523, 6893, 3, 5]","[2, 2852, 3074, 2965, 892, 2962, 2963, 2974, 2790, 2946, 2954, 2932, 3, 7625, 1184, 1308, 2967, 3, 2117, 3294, 7850, 3, 5788, 221, 6221, 2014, 3195, 2967, 1200, 971, 5480, 3, 5]","[2, 5470, 1451, 6697, 6871, 5476, 3, 6635, 5626, 3, 5973, 5606, 5447, 3, 5]","[2, 221, 6221, 1267, 967, 2976, 6715, 2499, 3077, 2852, 3074, 7479, 5487, 3071, 5600, 3, 5]",가운데 뭐 뜨면 거기서 콘다 환경 설정하면돼 ㅋㅋ [SEP] 
"[2, 464, 3077, 3523, 6893, 3, 5]","[2, 2852, 3074, 2965, 892, 2962, 2963, 2974, 2790, 2946, 2954, 2932, 3, 7625, 1184, 1308, 2967, 3, 2117, 3294, 7850, 3, 5788, 221, 6221, 2014, 3195, 2967, 1200, 971, 5480, 3, 5]","[2, 5470, 1451, 6697, 6871, 5476, 3, 6635, 5626, 3, 5973, 5606, 5447, 3, 5]","[2, 221, 6221, 1267, 967, 2976, 6715, 2499, 3077, 2852, 3074, 7479, 5487, 3071, 5600, 3, 5]","[2, 5629, 6298, 4340, 3077, 5469, 3, 2483, 2936, 2990, 6617, 6061, 3, 145, 6057, 3170, 3109, 6326, 6107, 7866, 153, 5920, 3109, 3110, 6741, 3, 5462, 1944, 6617, 5474, 7429, 2483, 2936, 2990, 2068, 4084, 2991, 2921, 7422, 3, 5]",그리고 아나콘다에서 [SEP] 케라스 설치할때 [SEP] conda install keras 맞지 [SEP] 근데 왜 설치하고 나서 케라스 임폴트가 안되지 [SEP] 
"[2, 2852, 3074, 2965, 892, 2962, 2963, 2974, 2790, 2946, 2954, 2932, 3, 7625, 1184, 1308, 2967, 3, 2117, 3294, 7850, 3, 5788, 221, 6221, 2014, 3195, 2967, 1200, 971, 5480, 3, 5]","[2, 5470, 1451, 6697, 6871, 5476, 3, 6635, 5626, 3, 5973, 5606, 5447, 3, 5]","[2, 221, 6221, 1267, 967, 2976, 6715, 2499, 3077, 2852, 3074, 7479, 5487, 3071, 5600, 3, 5]","[2, 5629, 6298, 4340, 3077, 5469, 3, 2483, 2936, 2990, 6617, 6061, 3, 145, 6057, 3170, 3109, 6326, 6107, 7866, 153, 5920, 3109, 3110, 6741, 3, 5462, 1944, 6617, 5474, 7429, 2483, 2936, 2990, 2068, 4084, 2991, 2921, 7422, 3, 5]","[2, 5460, 158, 6731, 3420, 3005, 2958, 3071, 3, 5]",그냥 pipㅆ도ㅠ돼 [SEP] 
"[2, 5470, 1451, 6697, 6871, 5476, 3, 6635, 5626, 3, 5973, 5606, 5447, 3, 5]","[2, 221, 6221, 1267, 967, 2976, 6715, 2499, 3077, 2852, 3074, 7479, 5487, 3071, 5600, 3, 5]","[2, 5629, 6298, 4340, 3077, 5469, 3, 2483, 2936, 2990, 6617, 6061, 3, 145, 6057, 3170, 3109, 6326, 6107, 7866, 153, 5920, 3109, 3110, 6741, 3, 5462, 1944, 6617, 5474, 7429, 2483, 2936, 2990, 2068, 4084, 2991, 2921, 7422, 3, 5]","[2, 5460, 158, 6731, 3420, 3005, 2958, 3071, 3, 5]","[2, 2078, 3160, 2942, 2599, 2965, 1401, 3367, 3030, 6652, 5614, 3, 208, 3052, 3118, 689, 1944, 544, 2934, 6758, 5447, 3, 5]",자네의 톡을 분석한 결과입니다 [SEP] ㅗㅜㅑ 는 왜 남아있지ㅋㅋ [SEP] 
"[2, 221, 6221, 1267, 967, 2976, 6715, 2499, 3077, 2852, 3074, 7479, 5487, 3071, 5600, 3, 5]","[2, 5629, 6298, 4340, 3077, 5469, 3, 2483, 2936, 2990, 6617, 6061, 3, 145, 6057, 3170, 3109, 6326, 6107, 7866, 153, 5920, 3109, 3110, 6741, 3, 5462, 1944, 6617, 5474, 7429, 2483, 2936, 2990, 2068, 4084, 2991, 2921, 7422, 3, 5]","[2, 5460, 158, 6731, 3420, 3005, 2958, 3071, 3, 5]","[2, 2078, 3160, 2942, 2599, 2965, 1401, 3367, 3030, 6652, 5614, 3, 208, 3052, 3118, 689, 1944, 544, 2934, 6758, 5447, 3, 5]","[2, 6041, 797, 3384, 2960, 3, 192, 3043, 3173, 3005, 2070, 5449, 3, 170, 6854, 723, 3384, 3035, 3, 5834, 3173, 5451, 3, 5577, 2773, 5834, 3173, 5451, 3, 5]",ㅇㅈ 도잇고 [SEP] ㅇㅅㅇ도 잇는데 [SEP] ㄱ ㄱㅊ 다잇엉 [SEP] ㅇㅇㅇㅇ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ [SEP] 너도 함 ㅇㅇㅇㅇ ㅋㅋㅋㅋㅋ [SEP] 
"[2, 5629, 6298, 4340, 3077, 5469, 3, 2483, 2936, 2990, 6617, 6061, 3, 145, 6057, 3170, 3109, 6326, 6107, 7866, 153, 5920, 3109, 3110, 6741, 3, 5462, 1944, 6617, 5474, 7429, 2483, 2936, 2990, 2068, 4084, 2991, 2921, 7422, 3, 5]","[2, 5460, 158, 6731, 3420, 3005, 2958, 3071, 3, 5]","[2, 2078, 3160, 2942, 2599, 2965, 1401, 3367, 3030, 6652, 5614, 3, 208, 3052, 3118, 689, 1944, 544, 2934, 6758, 5447, 3, 5]","[2, 6041, 797, 3384, 2960, 3, 192, 3043, 3173, 3005, 2070, 5449, 3, 170, 6854, 723, 3384, 3035, 3, 5834, 3173, 5451, 3, 5577, 2773, 5834, 3173, 5451, 3, 5]","[2, 7107, 3005, 852, 3122, 6156, 2071, 2966, 6370, 5447, 3, 5]",내꺼도 뒤져보면 있으려나ㅋㅋ [SEP] 
"[2, 5460, 158, 6731, 3420, 3005, 2958, 3071, 3, 5]","[2, 2078, 3160, 2942, 2599, 2965, 1401, 3367, 3030, 6652, 5614, 3, 208, 3052, 3118, 689, 1944, 544, 2934, 6758, 5447, 3, 5]","[2, 6041, 797, 3384, 2960, 3, 192, 3043, 3173, 3005, 2070, 5449, 3, 170, 6854, 723, 3384, 3035, 3, 5834, 3173, 5451, 3, 5577, 2773, 5834, 3173, 5451, 3, 5]","[2, 7107, 3005, 852, 3122, 6156, 2071, 2966, 6370, 5447, 3, 5]","[2, 1367, 2963, 3077, 3384, 6037, 3, 5667, 6622, 2921, 1832, 3227, 2960, 2782, 3267, 3361, 542, 5827, 6180, 3, 5]",별거다잇을듯 [SEP] ( 대충 익명이가 약빨고 핵폭탄 날리는 이모티콘 ) [SEP] 
"[2, 2078, 3160, 2942, 2599, 2965, 1401, 3367, 3030, 6652, 5614, 3, 208, 3052, 3118, 689, 1944, 544, 2934, 6758, 5447, 3, 5]","[2, 6041, 797, 3384, 2960, 3, 192, 3043, 3173, 3005, 2070, 5449, 3, 170, 6854, 723, 3384, 3035, 3, 5834, 3173, 5451, 3, 5577, 2773, 5834, 3173, 5451, 3, 5]","[2, 7107, 3005, 852, 3122, 6156, 2071, 2966, 6370, 5447, 3, 5]","[2, 1367, 2963, 3077, 3384, 6037, 3, 5667, 6622, 2921, 1832, 3227, 2960, 2782, 3267, 3361, 542, 5827, 6180, 3, 5]","[2, 1268, 7151, 3, 5]",뭔데ㅋㅋㅋ [SEP] 
"[2, 6041, 797, 3384, 2960, 3, 192, 3043, 3173, 3005, 2070, 5449, 3, 170, 6854, 723, 3384, 3035, 3, 5834, 3173, 5451, 3, 5577, 2773, 5834, 3173, 5451, 3, 5]","[2, 7107, 3005, 852, 3122, 6156, 2071, 2966, 6370, 5447, 3, 5]","[2, 1367, 2963, 3077, 3384, 6037, 3, 5667, 6622, 2921, 1832, 3227, 2960, 2782, 3267, 3361, 542, 5827, 6180, 3, 5]","[2, 1268, 7151, 3, 5]","[2, 5450, 5560, 1549, 3750, 5816, 121, 121, 121, 3, 5513, 1169, 5489, 5979, 5618, 3005, 5840, 935, 799, 3929, 7233, 199, 3632, 3, 5]","아니 그렇게 생겻자나,,, [SEP] 그래서 말인데 개학 하기도전에 또 돈털렷다 ㅎ헿 [SEP] "
"[2, 7107, 3005, 852, 3122, 6156, 2071, 2966, 6370, 5447, 3, 5]","[2, 1367, 2963, 3077, 3384, 6037, 3, 5667, 6622, 2921, 1832, 3227, 2960, 2782, 3267, 3361, 542, 5827, 6180, 3, 5]","[2, 1268, 7151, 3, 5]","[2, 5450, 5560, 1549, 3750, 5816, 121, 121, 121, 3, 5513, 1169, 5489, 5979, 5618, 3005, 5840, 935, 799, 3929, 7233, 199, 3632, 3, 5]","[2, 1944, 935, 5447, 3, 347, 3103, 3132, 3573, 1527, 5480, 134, 3, 5]",왜 또ㅋㅋ [SEP] 교정용품 산거야? [SEP] 
"[2, 1367, 2963, 3077, 3384, 6037, 3, 5667, 6622, 2921, 1832, 3227, 2960, 2782, 3267, 3361, 542, 5827, 6180, 3, 5]","[2, 1268, 7151, 3, 5]","[2, 5450, 5560, 1549, 3750, 5816, 121, 121, 121, 3, 5513, 1169, 5489, 5979, 5618, 3005, 5840, 935, 799, 3929, 7233, 199, 3632, 3, 5]","[2, 1944, 935, 5447, 3, 347, 3103, 3132, 3573, 1527, 5480, 134, 3, 5]","[2, 5759, 6843, 2950, 336, 2960, 1913, 6119, 3, 1386, 6591, 238, 7594, 3, 2059, 3342, 1549, 3232, 2963, 3, 5]",아마 페북서 광고 오져서 [SEP] 봣을거 같긴한데 [SEP] 이케 생긴거 [SEP] 
"[2, 1268, 7151, 3, 5]","[2, 5450, 5560, 1549, 3750, 5816, 121, 121, 121, 3, 5513, 1169, 5489, 5979, 5618, 3005, 5840, 935, 799, 3929, 7233, 199, 3632, 3, 5]","[2, 1944, 935, 5447, 3, 347, 3103, 3132, 3573, 1527, 5480, 134, 3, 5]","[2, 5759, 6843, 2950, 336, 2960, 1913, 6119, 3, 1386, 6591, 238, 7594, 3, 2059, 3342, 1549, 3232, 2963, 3, 5]","[2, 5482, 5805, 2863, 3223, 5779, 5769, 123, 123, 3, 260, 6656, 2916, 3002, 2950, 1622, 5734, 1622, 2926, 3247, 3079, 3, 5562, 5938, 2976, 1169, 2979, 3247, 5785, 5481, 3, 5]",그거 별로 효과 없다던데.. [SEP] 걍 좀만 힘줘서 숙이면 숙여진대 [SEP] 너가 한다면 말리진 않아ㅎㅎ [SEP] 
"[2, 5450, 5560, 1549, 3750, 5816, 121, 121, 121, 3, 5513, 1169, 5489, 5979, 5618, 3005, 5840, 935, 799, 3929, 7233, 199, 3632, 3, 5]","[2, 1944, 935, 5447, 3, 347, 3103, 3132, 3573, 1527, 5480, 134, 3, 5]","[2, 5759, 6843, 2950, 336, 2960, 1913, 6119, 3, 1386, 6591, 238, 7594, 3, 2059, 3342, 1549, 3232, 2963, 3, 5]","[2, 5482, 5805, 2863, 3223, 5779, 5769, 123, 123, 3, 260, 6656, 2916, 3002, 2950, 1622, 5734, 1622, 2926, 3247, 3079, 3, 5562, 5938, 2976, 1169, 2979, 3247, 5785, 5481, 3, 5]","[2, 6854, 539, 5468, 2916, 2970, 5632, 3, 1799, 5610, 1944, 5490, 2935, 3, 5]",ㄱㅊ 난 그런 힘이 없어 [SEP] 알면서 왜 그러니 [SEP] 
"[2, 1944, 935, 5447, 3, 347, 3103, 3132, 3573, 1527, 5480, 134, 3, 5]","[2, 5759, 6843, 2950, 336, 2960, 1913, 6119, 3, 1386, 6591, 238, 7594, 3, 2059, 3342, 1549, 3232, 2963, 3, 5]","[2, 5482, 5805, 2863, 3223, 5779, 5769, 123, 123, 3, 260, 6656, 2916, 3002, 2950, 1622, 5734, 1622, 2926, 3247, 3079, 3, 5562, 5938, 2976, 1169, 2979, 3247, 5785, 5481, 3, 5]","[2, 6854, 539, 5468, 2916, 2970, 5632, 3, 1799, 5610, 1944, 5490, 2935, 3, 5]","[2, 5451, 7268, 5447, 3, 7394, 6000, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅇㅋㅋㅋ [SEP] 개소리야ㅋㅋㅋ [SEP] 
"[2, 5759, 6843, 2950, 336, 2960, 1913, 6119, 3, 1386, 6591, 238, 7594, 3, 2059, 3342, 1549, 3232, 2963, 3, 5]","[2, 5482, 5805, 2863, 3223, 5779, 5769, 123, 123, 3, 260, 6656, 2916, 3002, 2950, 1622, 5734, 1622, 2926, 3247, 3079, 3, 5562, 5938, 2976, 1169, 2979, 3247, 5785, 5481, 3, 5]","[2, 6854, 539, 5468, 2916, 2970, 5632, 3, 1799, 5610, 1944, 5490, 2935, 3, 5]","[2, 5451, 7268, 5447, 3, 7394, 6000, 3, 5]","[2, 6977, 539, 2296, 6161, 2995, 3216, 2921, 5780, 3080, 2023, 2983, 3297, 3117, 2987, 3052, 3216, 3063, 3, 7210, 5458, 7675, 2965, 5500, 3, 6121, 5604, 7528, 6106, 2087, 2932, 3, 5]",애초에 난 쪼이는것조가 조금은 유동적ㄴ게ㅜ조음 [SEP] 그래야 내가 의식을 하고 [SEP] 나중에 저거 없이 자세 잡지 [SEP] 
"[2, 5482, 5805, 2863, 3223, 5779, 5769, 123, 123, 3, 260, 6656, 2916, 3002, 2950, 1622, 5734, 1622, 2926, 3247, 3079, 3, 5562, 5938, 2976, 1169, 2979, 3247, 5785, 5481, 3, 5]","[2, 6854, 539, 5468, 2916, 2970, 5632, 3, 1799, 5610, 1944, 5490, 2935, 3, 5]","[2, 5451, 7268, 5447, 3, 7394, 6000, 3, 5]","[2, 6977, 539, 2296, 6161, 2995, 3216, 2921, 5780, 3080, 2023, 2983, 3297, 3117, 2987, 3052, 3216, 3063, 3, 7210, 5458, 7675, 2965, 5500, 3, 6121, 5604, 7528, 6106, 2087, 2932, 3, 5]","[2, 539, 5460, 5458, 7675, 5474, 2697, 5449, 3, 7150, 3199, 6011, 3247, 3048, 3, 1622, 5734, 6606, 3082, 3352, 3, 5]",난 그냥 내가 의식하고 펴는데 [SEP] 확실히 괜찮아진듯 [SEP] 숙이면 불편해짐 [SEP] 
"[2, 6854, 539, 5468, 2916, 2970, 5632, 3, 1799, 5610, 1944, 5490, 2935, 3, 5]","[2, 5451, 7268, 5447, 3, 7394, 6000, 3, 5]","[2, 6977, 539, 2296, 6161, 2995, 3216, 2921, 5780, 3080, 2023, 2983, 3297, 3117, 2987, 3052, 3216, 3063, 3, 7210, 5458, 7675, 2965, 5500, 3, 6121, 5604, 7528, 6106, 2087, 2932, 3, 5]","[2, 539, 5460, 5458, 7675, 5474, 2697, 5449, 3, 7150, 3199, 6011, 3247, 3048, 3, 1622, 5734, 6606, 3082, 3352, 3, 5]","[2, 539, 5548, 5633, 2947, 5866, 2936, 5616, 3, 5]",난 그게 안되는 사람이라 ㅎㅎ [SEP] 
"[2, 5451, 7268, 5447, 3, 7394, 6000, 3, 5]","[2, 6977, 539, 2296, 6161, 2995, 3216, 2921, 5780, 3080, 2023, 2983, 3297, 3117, 2987, 3052, 3216, 3063, 3, 7210, 5458, 7675, 2965, 5500, 3, 6121, 5604, 7528, 6106, 2087, 2932, 3, 5]","[2, 539, 5460, 5458, 7675, 5474, 2697, 5449, 3, 7150, 3199, 6011, 3247, 3048, 3, 1622, 5734, 6606, 3082, 3352, 3, 5]","[2, 539, 5548, 5633, 2947, 5866, 2936, 5616, 3, 5]","[2, 5496, 3030, 3158, 5521, 338, 4857, 3063, 3, 5]",운동한느것도 괜챃음 [SEP] 
