utterance_1,utterance_2,utterance_3,utterance_4,label,original
"[2, 5984, 3, 5]","[2, 5462, 5482, 3, 2064, 3175, 2967, 2327, 3080, 3296, 134, 3, 5462, 5957, 6720, 3296, 134, 3, 5]","[2, 5631, 2062, 3126, 2947, 7717, 6242, 5545, 3, 5]","[2, 1792, 6433, 2935, 5619, 3160, 3, 5729, 2976, 5912, 2932, 123, 123, 123, 3, 5]","[2, 5602, 3080, 5596, 5731, 2932, 3, 5]",사진은 바로 나오지 [SEP] 
"[2, 5462, 5482, 3, 2064, 3175, 2967, 2327, 3080, 3296, 134, 3, 5462, 5957, 6720, 3296, 134, 3, 5]","[2, 5631, 2062, 3126, 2947, 7717, 6242, 5545, 3, 5]","[2, 1792, 6433, 2935, 5619, 3160, 3, 5729, 2976, 5912, 2932, 123, 123, 123, 3, 5]","[2, 5602, 3080, 5596, 5731, 2932, 3, 5]","[2, 6, 7283, 2367, 3847, 3, 5]",남승우 능지 처참 [SEP] 
"[2, 5631, 2062, 3126, 2947, 7717, 6242, 5545, 3, 5]","[2, 1792, 6433, 2935, 5619, 3160, 3, 5729, 2976, 5912, 2932, 123, 123, 123, 3, 5]","[2, 5602, 3080, 5596, 5731, 2932, 3, 5]","[2, 6, 7283, 2367, 3847, 3, 5]","[2, 7283, 3259, 3847, 2965, 2773, 3, 5]",능지처참을 함 [SEP] 
"[2, 1792, 6433, 2935, 5619, 3160, 3, 5729, 2976, 5912, 2932, 123, 123, 123, 3, 5]","[2, 5602, 3080, 5596, 5731, 2932, 3, 5]","[2, 6, 7283, 2367, 3847, 3, 5]","[2, 7283, 3259, 3847, 2965, 2773, 3, 5]","[2, 2367, 3847, 7336, 3, 5]",처참하다고 [SEP] 
"[2, 5602, 3080, 5596, 5731, 2932, 3, 5]","[2, 6, 7283, 2367, 3847, 3, 5]","[2, 7283, 3259, 3847, 2965, 2773, 3, 5]","[2, 2367, 3847, 7336, 3, 5]","[2, 5616, 123, 123, 123, 123, 123, 3, 2047, 123, 123, 123, 123, 3, 5]",ㅎㅎ..... [SEP] 응....... [SEP] 
"[2, 6, 7283, 2367, 3847, 3, 5]","[2, 7283, 3259, 3847, 2965, 2773, 3, 5]","[2, 2367, 3847, 7336, 3, 5]","[2, 5616, 123, 123, 123, 123, 123, 3, 2047, 123, 123, 123, 123, 3, 5]","[2, 7256, 3262, 4130, 169, 3, 5]",언어유희~ [SEP] 
"[2, 7283, 3259, 3847, 2965, 2773, 3, 5]","[2, 2367, 3847, 7336, 3, 5]","[2, 5616, 123, 123, 123, 123, 123, 3, 2047, 123, 123, 123, 123, 3, 5]","[2, 7256, 3262, 4130, 169, 3, 5]","[2, 123, 123, 123, 123, 2764, 2992, 123, 123, 123, 123, 3, 5]",....하하.... [SEP] 
"[2, 2367, 3847, 7336, 3, 5]","[2, 5616, 123, 123, 123, 123, 123, 3, 2047, 123, 123, 123, 123, 3, 5]","[2, 7256, 3262, 4130, 169, 3, 5]","[2, 123, 123, 123, 123, 2764, 2992, 123, 123, 123, 123, 3, 5]","[2, 5687, 2916, 2970, 1863, 3189, 3, 5]",왜케 힘이 없너 [SEP] 
"[2, 5616, 123, 123, 123, 123, 123, 3, 2047, 123, 123, 123, 123, 3, 5]","[2, 7256, 3262, 4130, 169, 3, 5]","[2, 123, 123, 123, 123, 2764, 2992, 123, 123, 123, 123, 3, 5]","[2, 5687, 2916, 2970, 1863, 3189, 3, 5]","[2, 5906, 5503, 2970, 5617, 123, 123, 123, 123, 3, 5]",프로젝트시간이거든.... [SEP] 
"[2, 7256, 3262, 4130, 169, 3, 5]","[2, 123, 123, 123, 123, 2764, 2992, 123, 123, 123, 123, 3, 5]","[2, 5687, 2916, 2970, 1863, 3189, 3, 5]","[2, 5906, 5503, 2970, 5617, 123, 123, 123, 123, 3, 5]","[2, 1792, 3385, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5933, 5956, 1372, 3293, 3, 5]",아앗... [SEP] 화이팅... [SEP] 고양이라도 보렴 [SEP] 
"[2, 123, 123, 123, 123, 2764, 2992, 123, 123, 123, 123, 3, 5]","[2, 5687, 2916, 2970, 1863, 3189, 3, 5]","[2, 5906, 5503, 2970, 5617, 123, 123, 123, 123, 3, 5]","[2, 1792, 3385, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5933, 5956, 1372, 3293, 3, 5]","[2, 6147, 3663, 3026, 3119, 123, 123, 123, 123, 123, 3, 6822, 2062, 3190, 5742, 3003, 3, 5457, 377, 4194, 3077, 3, 5]",저게뭐람ㅁ..... [SEP] 저건 인형아니냐 [SEP] 너무 귀욥다 [SEP] 
"[2, 5687, 2916, 2970, 1863, 3189, 3, 5]","[2, 5906, 5503, 2970, 5617, 123, 123, 123, 123, 3, 5]","[2, 1792, 3385, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5933, 5956, 1372, 3293, 3, 5]","[2, 6147, 3663, 3026, 3119, 123, 123, 123, 123, 123, 3, 6822, 2062, 3190, 5742, 3003, 3, 5457, 377, 4194, 3077, 3, 5]","[2, 5457, 6521, 3, 5]",너무 귀여워 [SEP] 
"[2, 5906, 5503, 2970, 5617, 123, 123, 123, 123, 3, 5]","[2, 1792, 3385, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5933, 5956, 1372, 3293, 3, 5]","[2, 6147, 3663, 3026, 3119, 123, 123, 123, 123, 123, 3, 6822, 2062, 3190, 5742, 3003, 3, 5457, 377, 4194, 3077, 3, 5]","[2, 5457, 6521, 3, 5]","[2, 1951, 3238, 2965, 2764, 3139, 2950, 3, 6023, 5755, 5545, 3, 5]",외출을 하겠서 [SEP] 기분이 안좋잖아 [SEP] 
"[2, 1792, 3385, 123, 123, 123, 3, 5922, 123, 123, 123, 3, 5933, 5956, 1372, 3293, 3, 5]","[2, 6147, 3663, 3026, 3119, 123, 123, 123, 123, 123, 3, 6822, 2062, 3190, 5742, 3003, 3, 5457, 377, 4194, 3077, 3, 5]","[2, 5457, 6521, 3, 5]","[2, 1951, 3238, 2965, 2764, 3139, 2950, 3, 6023, 5755, 5545, 3, 5]","[2, 5700, 5495, 3, 5]",좋은 생각 [SEP] 
"[2, 6147, 3663, 3026, 3119, 123, 123, 123, 123, 123, 3, 6822, 2062, 3190, 5742, 3003, 3, 5457, 377, 4194, 3077, 3, 5]","[2, 5457, 6521, 3, 5]","[2, 1951, 3238, 2965, 2764, 3139, 2950, 3, 6023, 5755, 5545, 3, 5]","[2, 5700, 5495, 3, 5]","[2, 5957, 2949, 7331, 3076, 3077, 3, 2161, 3057, 3142, 6696, 3002, 3, 5]",벌써집가고싶다 [SEP] 졸ㄹ업시켜줘 [SEP] 
"[2, 5457, 6521, 3, 5]","[2, 1951, 3238, 2965, 2764, 3139, 2950, 3, 6023, 5755, 5545, 3, 5]","[2, 5700, 5495, 3, 5]","[2, 5957, 2949, 7331, 3076, 3077, 3, 2161, 3057, 3142, 6696, 3002, 3, 5]","[2, 7090, 7297, 3, 5]",졸업하고싶다 [SEP] 
"[2, 1951, 3238, 2965, 2764, 3139, 2950, 3, 6023, 5755, 5545, 3, 5]","[2, 5700, 5495, 3, 5]","[2, 5957, 2949, 7331, 3076, 3077, 3, 2161, 3057, 3142, 6696, 3002, 3, 5]","[2, 7090, 7297, 3, 5]","[2, 5452, 7090, 5487, 3, 2118, 3263, 6101, 5474, 3, 2121, 5509, 2921, 2936, 5910, 3, 7956, 5457, 6179, 3, 5]",진짜 졸업하면 [SEP] 전부 포기하고 [SEP] 절들어가라해도 [SEP] 존버 너무 힘들다 [SEP] 
"[2, 5700, 5495, 3, 5]","[2, 5957, 2949, 7331, 3076, 3077, 3, 2161, 3057, 3142, 6696, 3002, 3, 5]","[2, 7090, 7297, 3, 5]","[2, 5452, 7090, 5487, 3, 2118, 3263, 6101, 5474, 3, 2121, 5509, 2921, 2936, 5910, 3, 7956, 5457, 6179, 3, 5]","[2, 6099, 7398, 3063, 3, 5]",고기 못먹음 [SEP] 
"[2, 5957, 2949, 7331, 3076, 3077, 3, 2161, 3057, 3142, 6696, 3002, 3, 5]","[2, 7090, 7297, 3, 5]","[2, 5452, 7090, 5487, 3, 2118, 3263, 6101, 5474, 3, 2121, 5509, 2921, 2936, 5910, 3, 7956, 5457, 6179, 3, 5]","[2, 6099, 7398, 3063, 3, 5]","[2, 6460, 3519, 3160, 3, 5460, 5452, 377, 3862, 6959, 7977, 3, 5]",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그렇네 [SEP] 그냥 진짜 귀농하러갈게 [SEP] 
"[2, 7090, 7297, 3, 5]","[2, 5452, 7090, 5487, 3, 2118, 3263, 6101, 5474, 3, 2121, 5509, 2921, 2936, 5910, 3, 7956, 5457, 6179, 3, 5]","[2, 6099, 7398, 3063, 3, 5]","[2, 6460, 3519, 3160, 3, 5460, 5452, 377, 3862, 6959, 7977, 3, 5]","[2, 539, 1685, 3980, 1685, 3490, 123, 123, 123, 123, 3, 5]",난 시골 시뤄.... [SEP] 
"[2, 5452, 7090, 5487, 3, 2118, 3263, 6101, 5474, 3, 2121, 5509, 2921, 2936, 5910, 3, 7956, 5457, 6179, 3, 5]","[2, 6099, 7398, 3063, 3, 5]","[2, 6460, 3519, 3160, 3, 5460, 5452, 377, 3862, 6959, 7977, 3, 5]","[2, 539, 1685, 3980, 1685, 3490, 123, 123, 123, 123, 3, 5]","[2, 6018, 7736, 5537, 7885, 3, 5457, 2169, 3063, 3, 5638, 5765, 5715, 6218, 5933, 2921, 6274, 3, 589, 3254, 2169, 2984, 3237, 3, 1792, 1944, 2235, 3896, 5608, 1862, 2938, 6694, 3244, 5652, 7921, 123, 123, 3, 5]",이런거 옛날부터 보는데 [SEP] 너무 좋음 [SEP] 일단 시작하자마자 고양이가 나와 [SEP] 넘무 좋잖앙 [SEP] 아 왜 지맘대로 업데이트를 하는걸까.. [SEP] 
"[2, 6099, 7398, 3063, 3, 5]","[2, 6460, 3519, 3160, 3, 5460, 5452, 377, 3862, 6959, 7977, 3, 5]","[2, 539, 1685, 3980, 1685, 3490, 123, 123, 123, 123, 3, 5]","[2, 6018, 7736, 5537, 7885, 3, 5457, 2169, 3063, 3, 5638, 5765, 5715, 6218, 5933, 2921, 6274, 3, 589, 3254, 2169, 2984, 3237, 3, 1792, 1944, 2235, 3896, 5608, 1862, 2938, 6694, 3244, 5652, 7921, 123, 123, 3, 5]","[2, 1269, 1862, 3087, 3082, 134, 3, 5]",뭘 업뎃해? [SEP] 
"[2, 6460, 3519, 3160, 3, 5460, 5452, 377, 3862, 6959, 7977, 3, 5]","[2, 539, 1685, 3980, 1685, 3490, 123, 123, 123, 123, 3, 5]","[2, 6018, 7736, 5537, 7885, 3, 5457, 2169, 3063, 3, 5638, 5765, 5715, 6218, 5933, 2921, 6274, 3, 589, 3254, 2169, 2984, 3237, 3, 1792, 1944, 2235, 3896, 5608, 1862, 2938, 6694, 3244, 5652, 7921, 123, 123, 3, 5]","[2, 1269, 1862, 3087, 3082, 134, 3, 5]","[2, 7933, 2974, 1596, 7974, 3, 1795, 3523, 2932, 5645, 3, 5]",마이크로 소프트 [SEP] 안켜지길래 [SEP] 
"[2, 539, 1685, 3980, 1685, 3490, 123, 123, 123, 123, 3, 5]","[2, 6018, 7736, 5537, 7885, 3, 5457, 2169, 3063, 3, 5638, 5765, 5715, 6218, 5933, 2921, 6274, 3, 589, 3254, 2169, 2984, 3237, 3, 1792, 1944, 2235, 3896, 5608, 1862, 2938, 6694, 3244, 5652, 7921, 123, 123, 3, 5]","[2, 1269, 1862, 3087, 3082, 134, 3, 5]","[2, 7933, 2974, 1596, 7974, 3, 1795, 3523, 2932, 5645, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 5]",갑자기...? [SEP] 
"[2, 6018, 7736, 5537, 7885, 3, 5457, 2169, 3063, 3, 5638, 5765, 5715, 6218, 5933, 2921, 6274, 3, 589, 3254, 2169, 2984, 3237, 3, 1792, 1944, 2235, 3896, 5608, 1862, 2938, 6694, 3244, 5652, 7921, 123, 123, 3, 5]","[2, 1269, 1862, 3087, 3082, 134, 3, 5]","[2, 7933, 2974, 1596, 7974, 3, 1795, 3523, 2932, 5645, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 5]","[2, 1866, 230, 3162, 123, 123, 3, 5]",엉 갑작.. [SEP] 
"[2, 1269, 1862, 3087, 3082, 134, 3, 5]","[2, 7933, 2974, 1596, 7974, 3, 1795, 3523, 2932, 5645, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 5]","[2, 1866, 230, 3162, 123, 123, 3, 5]","[2, 5458, 1994, 6061, 2769, 6045, 2957, 3, 5]",내가 원할때 할건데요 [SEP] 
"[2, 7933, 2974, 1596, 7974, 3, 1795, 3523, 2932, 5645, 3, 5]","[2, 5553, 123, 123, 123, 134, 3, 5]","[2, 1866, 230, 3162, 123, 123, 3, 5]","[2, 5458, 1994, 6061, 2769, 6045, 2957, 3, 5]","[2, 5513, 6525, 3622, 2985, 3, 5550, 5638, 3, 5]",그래서 오류코드 [SEP] 다시 일단 [SEP] 
"[2, 5553, 123, 123, 123, 134, 3, 5]","[2, 1866, 230, 3162, 123, 123, 3, 5]","[2, 5458, 1994, 6061, 2769, 6045, 2957, 3, 5]","[2, 5513, 6525, 3622, 2985, 3, 5550, 5638, 3, 5]","[2, 1267, 7272, 123, 123, 123, 3, 5450, 5462, 5452, 7953, 7061, 7072, 3, 5]",뭐 그런걸로... [SEP] 아니 근데 진짜 와파 상태 왜이래 [SEP] 
"[2, 1866, 230, 3162, 123, 123, 3, 5]","[2, 5458, 1994, 6061, 2769, 6045, 2957, 3, 5]","[2, 5513, 6525, 3622, 2985, 3, 5550, 5638, 3, 5]","[2, 1267, 7272, 123, 123, 123, 3, 5450, 5462, 5452, 7953, 7061, 7072, 3, 5]","[2, 1931, 2970, 7979, 5543, 5972, 6352, 2963, 6278, 3, 5452, 5944, 4388, 2990, 3, 6813, 7511, 3177, 5892, 1201, 5636, 3134, 134, 3, 5]",와이파이 ㄹㅇ 나만 이상한거 아니지 [SEP] 진짜 스트렛스 [SEP] 밥을 17분만에 먹은거임? [SEP] 
"[2, 5458, 1994, 6061, 2769, 6045, 2957, 3, 5]","[2, 5513, 6525, 3622, 2985, 3, 5550, 5638, 3, 5]","[2, 1267, 7272, 123, 123, 123, 3, 5450, 5462, 5452, 7953, 7061, 7072, 3, 5]","[2, 1931, 2970, 7979, 5543, 5972, 6352, 2963, 6278, 3, 5452, 5944, 4388, 2990, 3, 6813, 7511, 3177, 5892, 1201, 5636, 3134, 134, 3, 5]","[2, 7343, 7779, 123, 123, 123, 134, 3, 5]",그러지 않나...? [SEP] 
"[2, 5513, 6525, 3622, 2985, 3, 5550, 5638, 3, 5]","[2, 1267, 7272, 123, 123, 123, 3, 5450, 5462, 5452, 7953, 7061, 7072, 3, 5]","[2, 1931, 2970, 7979, 5543, 5972, 6352, 2963, 6278, 3, 5452, 5944, 4388, 2990, 3, 6813, 7511, 3177, 5892, 1201, 5636, 3134, 134, 3, 5]","[2, 7343, 7779, 123, 123, 123, 134, 3, 5]","[2, 5577, 161, 4039, 3398, 3170, 3, 5518, 1413, 3063, 134, 3, 5]",너도 sqld [SEP] 많이 붙음? [SEP] 
"[2, 1267, 7272, 123, 123, 123, 3, 5450, 5462, 5452, 7953, 7061, 7072, 3, 5]","[2, 1931, 2970, 7979, 5543, 5972, 6352, 2963, 6278, 3, 5452, 5944, 4388, 2990, 3, 6813, 7511, 3177, 5892, 1201, 5636, 3134, 134, 3, 5]","[2, 7343, 7779, 123, 123, 123, 134, 3, 5]","[2, 5577, 161, 4039, 3398, 3170, 3, 5518, 1413, 3063, 134, 3, 5]","[2, 6043, 5518, 1413, 5636, 6708, 134, 3, 5459, 2769, 3411, 7049, 2946, 3, 5]",나름 많이 붙은거같은데? [SEP] 나도 할걸그랬나 [SEP] 
"[2, 1931, 2970, 7979, 5543, 5972, 6352, 2963, 6278, 3, 5452, 5944, 4388, 2990, 3, 6813, 7511, 3177, 5892, 1201, 5636, 3134, 134, 3, 5]","[2, 7343, 7779, 123, 123, 123, 134, 3, 5]","[2, 5577, 161, 4039, 3398, 3170, 3, 5518, 1413, 3063, 134, 3, 5]","[2, 6043, 5518, 1413, 5636, 6708, 134, 3, 5459, 2769, 3411, 7049, 2946, 3, 5]","[2, 581, 7327, 2970, 3380, 134, 3, 6585, 6173, 6781, 3449, 7373, 3159, 6826, 6687, 6826, 3, 6410, 3226, 5587, 3063, 3, 1944, 176, 5461, 2384, 2932, 3003, 6087, 3, 5]",너 자습이냥? [SEP] 쉬는시간에 우리반쌤 퇴근했는디 안했는디 [SEP] 말해줄수있음 [SEP] 왜 ㄷ으로 쳐지냐 자꾸 [SEP] 
"[2, 7343, 7779, 123, 123, 123, 134, 3, 5]","[2, 5577, 161, 4039, 3398, 3170, 3, 5518, 1413, 3063, 134, 3, 5]","[2, 6043, 5518, 1413, 5636, 6708, 134, 3, 5459, 2769, 3411, 7049, 2946, 3, 5]","[2, 581, 7327, 2970, 3380, 134, 3, 6585, 6173, 6781, 3449, 7373, 3159, 6826, 6687, 6826, 3, 6410, 3226, 5587, 3063, 3, 1944, 176, 5461, 2384, 2932, 3003, 6087, 3, 5]","[2, 5860, 1724, 2970, 3, 5]",너네 썜이 [SEP] 
"[2, 5577, 161, 4039, 3398, 3170, 3, 5518, 1413, 3063, 134, 3, 5]","[2, 6043, 5518, 1413, 5636, 6708, 134, 3, 5459, 2769, 3411, 7049, 2946, 3, 5]","[2, 581, 7327, 2970, 3380, 134, 3, 6585, 6173, 6781, 3449, 7373, 3159, 6826, 6687, 6826, 3, 6410, 3226, 5587, 3063, 3, 1944, 176, 5461, 2384, 2932, 3003, 6087, 3, 5]","[2, 5860, 1724, 2970, 3, 5]","[2, 536, 1951, 3238, 3159, 4101, 2938, 3, 6389, 6907, 7336, 6943, 6140, 1795, 3767, 2925, 3279, 6921, 3, 5847, 5509, 5982, 3, 2841, 3451, 5723, 3063, 3, 5640, 7492, 3136, 5731, 2960, 5513, 3, 6389, 6308, 6135, 5583, 3127, 3, 1719, 312, 3169, 134, 3, 6389, 1367, 7024, 2965, 6840, 7461, 3, 5]",나 외출했늠데 [SEP] 쌤이 위험하다고 1시간 밖에 안끊어쥬셔서 [SEP] 늦게들어가면 [SEP] 혼날것같음 [SEP] 계속 확진자 나오고 그래서 [SEP] 쌤이 걱정하시더라공 [SEP] 쌤 계심? [SEP] 쌤이 별 신경을 안쓰시네 [SEP] 
"[2, 6043, 5518, 1413, 5636, 6708, 134, 3, 5459, 2769, 3411, 7049, 2946, 3, 5]","[2, 581, 7327, 2970, 3380, 134, 3, 6585, 6173, 6781, 3449, 7373, 3159, 6826, 6687, 6826, 3, 6410, 3226, 5587, 3063, 3, 1944, 176, 5461, 2384, 2932, 3003, 6087, 3, 5]","[2, 5860, 1724, 2970, 3, 5]","[2, 536, 1951, 3238, 3159, 4101, 2938, 3, 6389, 6907, 7336, 6943, 6140, 1795, 3767, 2925, 3279, 6921, 3, 5847, 5509, 5982, 3, 2841, 3451, 5723, 3063, 3, 5640, 7492, 3136, 5731, 2960, 5513, 3, 6389, 6308, 6135, 5583, 3127, 3, 1719, 312, 3169, 134, 3, 6389, 1367, 7024, 2965, 6840, 7461, 3, 5]","[2, 5788, 5804, 123, 123, 123, 3, 5]",그러면 다행... [SEP] 
"[2, 581, 7327, 2970, 3380, 134, 3, 6585, 6173, 6781, 3449, 7373, 3159, 6826, 6687, 6826, 3, 6410, 3226, 5587, 3063, 3, 1944, 176, 5461, 2384, 2932, 3003, 6087, 3, 5]","[2, 5860, 1724, 2970, 3, 5]","[2, 536, 1951, 3238, 3159, 4101, 2938, 3, 6389, 6907, 7336, 6943, 6140, 1795, 3767, 2925, 3279, 6921, 3, 5847, 5509, 5982, 3, 2841, 3451, 5723, 3063, 3, 5640, 7492, 3136, 5731, 2960, 5513, 3, 6389, 6308, 6135, 5583, 3127, 3, 1719, 312, 3169, 134, 3, 6389, 1367, 7024, 2965, 6840, 7461, 3, 5]","[2, 5788, 5804, 123, 123, 123, 3, 5]","[2, 321, 5794, 6064, 3239, 2995, 3770, 3080, 5624, 5489, 3, 5520, 3126, 3175, 2970, 2994, 2935, 3, 5]",곧 집에 가야할것갗은 기분인데 [SEP] 아직화욜이러니 [SEP] 
"[2, 5860, 1724, 2970, 3, 5]","[2, 536, 1951, 3238, 3159, 4101, 2938, 3, 6389, 6907, 7336, 6943, 6140, 1795, 3767, 2925, 3279, 6921, 3, 5847, 5509, 5982, 3, 2841, 3451, 5723, 3063, 3, 5640, 7492, 3136, 5731, 2960, 5513, 3, 6389, 6308, 6135, 5583, 3127, 3, 1719, 312, 3169, 134, 3, 6389, 1367, 7024, 2965, 6840, 7461, 3, 5]","[2, 5788, 5804, 123, 123, 123, 3, 5]","[2, 321, 5794, 6064, 3239, 2995, 3770, 3080, 5624, 5489, 3, 5520, 3126, 3175, 2970, 2994, 2935, 3, 5]","[2, 5692, 6633, 3, 5609, 7847, 2967, 2781, 2974, 3001, 3, 5]",죽을거같다 [SEP] 정신건강에 해로워 [SEP] 
"[2, 536, 1951, 3238, 3159, 4101, 2938, 3, 6389, 6907, 7336, 6943, 6140, 1795, 3767, 2925, 3279, 6921, 3, 5847, 5509, 5982, 3, 2841, 3451, 5723, 3063, 3, 5640, 7492, 3136, 5731, 2960, 5513, 3, 6389, 6308, 6135, 5583, 3127, 3, 1719, 312, 3169, 134, 3, 6389, 1367, 7024, 2965, 6840, 7461, 3, 5]","[2, 5788, 5804, 123, 123, 123, 3, 5]","[2, 321, 5794, 6064, 3239, 2995, 3770, 3080, 5624, 5489, 3, 5520, 3126, 3175, 2970, 2994, 2935, 3, 5]","[2, 5692, 6633, 3, 5609, 7847, 2967, 2781, 2974, 3001, 3, 5]","[2, 5539, 2162, 1176, 3063, 3, 5]",그건 좀 맞음 [SEP] 
"[2, 5788, 5804, 123, 123, 123, 3, 5]","[2, 321, 5794, 6064, 3239, 2995, 3770, 3080, 5624, 5489, 3, 5520, 3126, 3175, 2970, 2994, 2935, 3, 5]","[2, 5692, 6633, 3, 5609, 7847, 2967, 2781, 2974, 3001, 3, 5]","[2, 5539, 2162, 1176, 3063, 3, 5]","[2, 6179, 5733, 3, 5]",힘들다 힘들어 [SEP] 
"[2, 321, 5794, 6064, 3239, 2995, 3770, 3080, 5624, 5489, 3, 5520, 3126, 3175, 2970, 2994, 2935, 3, 5]","[2, 5692, 6633, 3, 5609, 7847, 2967, 2781, 2974, 3001, 3, 5]","[2, 5539, 2162, 1176, 3063, 3, 5]","[2, 6179, 5733, 3, 5]","[2, 539, 2769, 1621, 5611, 3, 6410, 7446, 3, 5]",난 할 수 있어 [SEP] 말해 주세요 [SEP] 
"[2, 5692, 6633, 3, 5609, 7847, 2967, 2781, 2974, 3001, 3, 5]","[2, 5539, 2162, 1176, 3063, 3, 5]","[2, 6179, 5733, 3, 5]","[2, 539, 2769, 1621, 5611, 3, 6410, 7446, 3, 5]","[2, 221, 2943, 7356, 5791, 3, 7940, 1267, 6490, 2947, 3247, 7109, 5447, 3, 5]",가사 까먹었다 [SEP] 말하고 뭐 해야되는진 모름ㅋㅋ [SEP] 
"[2, 5539, 2162, 1176, 3063, 3, 5]","[2, 6179, 5733, 3, 5]","[2, 539, 2769, 1621, 5611, 3, 6410, 7446, 3, 5]","[2, 221, 2943, 7356, 5791, 3, 7940, 1267, 6490, 2947, 3247, 7109, 5447, 3, 5]","[2, 6563, 2947, 3, 5569, 7245, 134, 3, 539, 7237, 2938, 3, 1944, 5899, 3244, 2256, 2936, 5621, 134, 3, 5]",빅데이터는 [SEP] 이렇게 어려워? [SEP] 난 모르는데 [SEP] 왜 코드를 짜라그래? [SEP] 
"[2, 6179, 5733, 3, 5]","[2, 539, 2769, 1621, 5611, 3, 6410, 7446, 3, 5]","[2, 221, 2943, 7356, 5791, 3, 7940, 1267, 6490, 2947, 3247, 7109, 5447, 3, 5]","[2, 6563, 2947, 3, 5569, 7245, 134, 3, 539, 7237, 2938, 3, 1944, 5899, 3244, 2256, 2936, 5621, 134, 3, 5]","[2, 7782, 6056, 2769, 1623, 1863, 5545, 123, 123, 123, 134, 3, 5]",엑셀가지고 할 순 없잖아...? [SEP] 
"[2, 539, 2769, 1621, 5611, 3, 6410, 7446, 3, 5]","[2, 221, 2943, 7356, 5791, 3, 7940, 1267, 6490, 2947, 3247, 7109, 5447, 3, 5]","[2, 6563, 2947, 3, 5569, 7245, 134, 3, 539, 7237, 2938, 3, 1944, 5899, 3244, 2256, 2936, 5621, 134, 3, 5]","[2, 7782, 6056, 2769, 1623, 1863, 5545, 123, 123, 123, 134, 3, 5]","[2, 555, 6029, 2921, 3352, 2942, 3, 5]",내 마음가짐의 [SEP] 
"[2, 221, 2943, 7356, 5791, 3, 7940, 1267, 6490, 2947, 3247, 7109, 5447, 3, 5]","[2, 6563, 2947, 3, 5569, 7245, 134, 3, 539, 7237, 2938, 3, 1944, 5899, 3244, 2256, 2936, 5621, 134, 3, 5]","[2, 7782, 6056, 2769, 1623, 1863, 5545, 123, 123, 123, 134, 3, 5]","[2, 555, 6029, 2921, 3352, 2942, 3, 5]","[2, 5460, 723, 5923, 2933, 3079, 3, 539, 5612, 5449, 5514, 3, 5]",그냥 다 짜증난대 [SEP] 난 재밌는데ㅠㅠ [SEP] 
"[2, 6563, 2947, 3, 5569, 7245, 134, 3, 539, 7237, 2938, 3, 1944, 5899, 3244, 2256, 2936, 5621, 134, 3, 5]","[2, 7782, 6056, 2769, 1623, 1863, 5545, 123, 123, 123, 134, 3, 5]","[2, 555, 6029, 2921, 3352, 2942, 3, 5]","[2, 5460, 723, 5923, 2933, 3079, 3, 539, 5612, 5449, 5514, 3, 5]","[2, 5612, 2960, 7670, 3, 5634, 332, 3218, 2193, 5916, 3, 6563, 2921, 5886, 536, 3080, 5723, 3097, 3343, 3, 5]",재밌고 싶어 [SEP] 그래도 과목 중에는 [SEP] 빅데이터가 제일 나은것같기두 [SEP] 
"[2, 7782, 6056, 2769, 1623, 1863, 5545, 123, 123, 123, 134, 3, 5]","[2, 555, 6029, 2921, 3352, 2942, 3, 5]","[2, 5460, 723, 5923, 2933, 3079, 3, 539, 5612, 5449, 5514, 3, 5]","[2, 5612, 2960, 7670, 3, 5634, 332, 3218, 2193, 5916, 3, 6563, 2921, 5886, 536, 3080, 5723, 3097, 3343, 3, 5]","[2, 5638, 2034, 3040, 7598, 3111, 1297, 3040, 3449, 3080, 5835, 3757, 3, 5]",일단 은영쌤이랑 민영쌤은 귀여움 [SEP] 
"[2, 555, 6029, 2921, 3352, 2942, 3, 5]","[2, 5460, 723, 5923, 2933, 3079, 3, 539, 5612, 5449, 5514, 3, 5]","[2, 5612, 2960, 7670, 3, 5634, 332, 3218, 2193, 5916, 3, 6563, 2921, 5886, 536, 3080, 5723, 3097, 3343, 3, 5]","[2, 5638, 2034, 3040, 7598, 3111, 1297, 3040, 3449, 3080, 5835, 3757, 3, 5]","[2, 1295, 4130, 3449, 3343, 5835, 3049, 3452, 3, 5450, 5483, 1690, 3131, 3449, 3, 5]",미희쌤두 귀여우셔 [SEP] 아니 우리 실습쌤 [SEP] 
